Order ID,Ship Date,Delivery Status,Carrier
O008040,2024-01-08,Delayed,FedEx
O008041,2024-01-11,Delayed,USPS
O008042,2023-10-31,Shipped,USPS
O008043,2023-12-18,Delayed,USPS
O008044,2023-07-10,Shipped,FedEx
O008045,2023-10-12,Delayed,FedEx
O008046,2023-02-12,Delivered,FedEx
O008047,2024-01-06,Delivered,USPS
O008048,2023-04-29,Shipped,DHL
O008049,2023-01-23,Shipped,FedEx
O008050,2023-07-03,Shipped,FedEx
O008051,2023-12-11,Delayed,DHL
O008052,2023-11-19,Delayed,UPS
O008053,2024-01-14,Delayed,DHL
O008054,2023-09-23,Delivered,DHL
O008055,2023-07-19,Shipped,UPS
O008056,2023-11-20,In Transit,FedEx
O008057,2023-05-28,Delivered,FedEx
O008058,2023-05-10,Delivered,FedEx
O008059,2023-07-21,Shipped,UPS
O008060,2023-07-14,In Transit,FedEx
O008061,2023-08-30,In Transit,FedEx
O008062,2023-12-30,Shipped,USPS
O008063,2023-01-11,In Transit,DHL
O008064,2023-12-06,Shipped,USPS
O008065,2023-02-18,Shipped,UPS
O008066,2023-01-18,In Transit,USPS
O008067,2023-03-19,Delayed,USPS
O008068,2023-10-21,In Transit,DHL
O008069,2023-06-19,Shipped,UPS
O008070,2023-04-25,Delayed,DHL
O008071,2023-03-18,Delayed,USPS
O008072,2023-04-11,Delayed,FedEx
O008073,2023-08-15,Delayed,USPS
O008074,2023-08-24,Delayed,FedEx
O008075,2023-09-19,In Transit,DHL
O008076,2024-01-09,Shipped,USPS
O008077,2023-11-15,Delayed,UPS
O008078,2023-08-27,Delayed,USPS
O008079,2023-09-23,Delivered,UPS
O008080,2023-11-25,Delivered,FedEx
O008081,2023-05-23,In Transit,FedEx
O008082,2023-09-18,Delayed,UPS
O008083,2023-04-17,Shipped,USPS
O008084,2023-08-04,Delivered,UPS
O008085,2023-10-05,Shipped,UPS
O008086,2023-01-25,Delayed,FedEx
O008087,2023-12-25,Delayed,UPS
O008088,2023-06-11,Delayed,FedEx
O008089,2023-08-23,Delivered,DHL
O008090,2023-10-11,Shipped,USPS
O008091,2023-04-19,Delayed,DHL
O008092,2023-03-17,Delayed,UPS
O008093,2023-01-29,Delayed,UPS
O008094,2023-03-04,Shipped,USPS
O008095,2023-04-29,Delivered,UPS
O008096,2023-08-25,In Transit,USPS
O008097,2023-05-26,Delivered,DHL
O008098,2023-10-07,Shipped,FedEx
O008099,2023-05-19,Shipped,DHL
O008100,2023-07-17,Delayed,USPS
O008101,2023-04-07,Delayed,DHL
O008102,2023-08-08,In Transit,USPS
O008103,2023-11-26,In Transit,FedEx
O008104,2023-12-02,Shipped,USPS
O008105,2023-11-12,Delayed,USPS
O008106,2023-07-19,Shipped,USPS
O008107,2023-09-07,Delivered,UPS
O008108,2023-12-07,In Transit,UPS
O008109,2023-07-27,Shipped,DHL
O008110,2023-01-27,Shipped,FedEx
O008111,2023-04-18,Delivered,DHL
O008112,2023-01-27,Delayed,UPS
O008113,2023-06-29,Delivered,USPS
O008114,2023-03-08,Shipped,DHL
O008115,2023-08-29,In Transit,FedEx
O008116,2023-02-06,In Transit,FedEx
O008117,2023-07-04,Delayed,UPS
O008118,2023-07-08,Delivered,DHL
O008119,2023-09-12,Delivered,DHL
O008120,2023-05-10,In Transit,FedEx
O008121,2023-01-14,Shipped,USPS
O008122,2024-01-08,Delivered,DHL
O008123,2023-03-17,Shipped,DHL
O008124,2023-12-08,Delivered,FedEx
O008125,2023-06-07,Delayed,UPS
O008126,2023-08-18,In Transit,DHL
O008127,2023-05-04,Delivered,UPS
O008128,2023-08-22,Shipped,FedEx
O008129,2023-12-25,Shipped,UPS
O008130,2023-01-25,Delivered,FedEx
O008131,2023-11-19,In Transit,USPS
O008132,2023-02-07,Delivered,FedEx
O008133,2023-05-31,Shipped,FedEx
O008134,2023-10-08,Shipped,UPS
O008135,2023-04-27,Delayed,DHL
O008136,2024-01-09,Delayed,DHL
O008137,2023-10-25,Delayed,USPS
O008138,2023-03-21,Delayed,FedEx
O008139,2023-11-18,Shipped,FedEx
O008140,2023-01-24,Delayed,FedEx
O008141,2023-05-11,Delayed,FedEx
O008142,2023-08-26,Delivered,FedEx
O008143,2023-08-29,Delivered,UPS
O008144,2023-04-08,In Transit,UPS
O008145,2023-09-14,In Transit,FedEx
O008146,2023-09-15,Shipped,FedEx
O008147,2023-06-05,Delivered,FedEx
O008148,2023-07-14,In Transit,FedEx
O008149,2023-10-26,Shipped,FedEx
O008150,2023-05-31,Delayed,USPS
O008151,2023-02-09,Delivered,USPS
O008152,2023-10-19,Delivered,UPS
O008153,2023-12-08,Shipped,USPS
O008154,2023-04-23,Delivered,UPS
O008155,2024-01-02,In Transit,DHL
O008156,2023-07-09,Shipped,DHL
O008157,2023-06-23,Delayed,UPS
O008158,2023-11-27,Delivered,FedEx
O008159,2023-01-14,In Transit,UPS
O008160,2023-06-06,Delayed,DHL
O008161,2023-04-07,Shipped,UPS
O008162,2023-07-08,Delivered,DHL
O008163,2023-01-22,Delayed,UPS
O008164,2023-12-19,Delayed,FedEx
O008165,2023-02-12,In Transit,USPS
O008166,2023-12-13,Shipped,UPS
O008167,2023-04-22,In Transit,UPS
O008168,2023-11-18,Delivered,DHL
O008169,2023-07-04,Delayed,UPS
O008170,2023-10-21,Shipped,UPS
O008171,2023-10-15,Delivered,UPS
O008172,2023-09-29,Shipped,USPS
O008173,2023-05-18,Delivered,UPS
O008174,2023-03-25,Delayed,USPS
O008175,2023-08-18,Shipped,USPS
O008176,2023-04-27,Delayed,UPS
O008177,2023-08-06,Delivered,USPS
O008178,2023-11-16,Shipped,FedEx
O008179,2023-06-05,Shipped,UPS
O008180,2023-06-21,Delivered,USPS
O008181,2023-10-07,Delayed,UPS
O008182,2023-04-01,Delayed,FedEx
O008183,2023-04-25,In Transit,UPS
O008184,2023-03-14,Shipped,UPS
O008185,2023-02-04,Delivered,USPS
O008186,2023-03-12,Delivered,UPS
O008187,2023-07-25,Delayed,UPS
O008188,2023-08-06,In Transit,DHL
O008189,2023-12-25,Delayed,USPS
O008190,2023-06-08,Delayed,DHL
O008191,2023-01-12,Delayed,FedEx
O008192,2023-04-19,Delivered,DHL
O008193,2023-08-10,Delivered,USPS
O008194,2023-06-25,Delivered,USPS
O008195,2023-08-11,Delivered,DHL
O008196,2023-05-22,In Transit,FedEx
O008197,2023-08-15,Delayed,DHL
O008198,2023-07-31,Delivered,FedEx
O008199,2023-08-24,In Transit,UPS
O008200,2023-12-04,In Transit,USPS
O008201,2023-02-11,Delayed,FedEx
O008202,2023-08-29,Delayed,UPS
O008203,2023-03-03,Shipped,DHL
O008204,2023-12-06,Delivered,DHL
O008205,2023-03-02,Delayed,FedEx
O008206,2023-05-11,Delayed,DHL
O008207,2023-07-08,Delivered,USPS
O008208,2023-07-21,Shipped,FedEx
O008209,2023-07-15,In Transit,UPS
O008210,2023-03-10,Shipped,FedEx
O008211,2023-03-09,Shipped,FedEx
O008212,2023-12-20,Shipped,USPS
O008213,2023-03-04,Delayed,USPS
O008214,2023-09-13,Shipped,DHL
O008215,2023-05-01,Delivered,FedEx
O008216,2023-10-24,Delivered,USPS
O008217,2023-09-09,In Transit,DHL
O008218,2023-12-28,Delivered,USPS
O008219,2023-11-12,Delayed,FedEx
O008220,2023-03-01,In Transit,DHL
O008221,2023-08-27,In Transit,UPS
O008222,2023-12-06,Delayed,DHL
O008223,2023-05-21,Delivered,DHL
O008224,2023-03-14,In Transit,DHL
O008225,2024-01-01,Delivered,FedEx
O008226,2023-07-06,Shipped,DHL
O008227,2023-01-25,Shipped,UPS
O008228,2023-05-21,Delivered,UPS
O008229,2023-12-04,Delivered,UPS
O008230,2023-09-07,Delayed,UPS
O008231,2023-04-29,Shipped,DHL
O008232,2023-02-25,Shipped,FedEx
O008233,2023-10-16,In Transit,DHL
O008234,2023-07-02,Delivered,DHL
O008235,2023-05-04,Delayed,UPS
O008236,2023-02-14,Delivered,FedEx
O008237,2023-05-11,Shipped,USPS
O008238,2023-05-15,Delivered,UPS
O008239,2023-08-24,Shipped,UPS
O008240,2023-06-15,Delayed,FedEx
O008241,2023-02-12,Shipped,USPS
O008242,2023-11-20,In Transit,USPS
O008243,2023-07-21,In Transit,FedEx
O008244,2023-07-12,In Transit,USPS
O008245,2023-06-14,Delayed,FedEx
O008246,2024-01-08,Shipped,FedEx
O008247,2023-07-11,In Transit,FedEx
O008248,2023-08-25,Shipped,UPS
O008249,2023-01-29,Shipped,FedEx
O008250,2023-02-23,Shipped,DHL
O008251,2023-04-09,Delayed,UPS
O008252,2023-03-10,In Transit,FedEx
O008253,2023-06-15,Delivered,UPS
O008254,2023-05-18,Delivered,UPS
O008255,2023-09-22,Delivered,USPS
O008256,2023-05-06,Delayed,DHL
O008257,2023-06-25,Delayed,USPS
O008258,2023-02-12,In Transit,UPS
O008259,2023-08-16,In Transit,USPS
O008260,2023-09-16,Delayed,UPS
O008261,2023-02-02,Delayed,UPS
O008262,2023-09-28,Delayed,DHL
O008263,2023-04-18,Delivered,USPS
O008264,2023-11-30,Delayed,USPS
O008265,2023-01-17,Shipped,FedEx
O008266,2023-11-01,In Transit,DHL
O008267,2023-02-19,Shipped,USPS
O008268,2023-06-23,Shipped,DHL
O008269,2023-01-07,Shipped,FedEx
O008270,2023-06-26,Shipped,DHL
O008271,2023-05-08,In Transit,FedEx
O008272,2023-12-04,In Transit,UPS
O008273,2023-11-28,Delayed,USPS
O008274,2023-01-14,Delayed,DHL
O008275,2023-11-27,In Transit,USPS
O008276,2023-11-01,Shipped,UPS
O008277,2023-02-09,Shipped,USPS
O008278,2023-02-06,Delivered,DHL
O008279,2023-11-29,In Transit,FedEx
O008280,2023-08-20,In Transit,UPS
O008281,2023-07-01,Delivered,DHL
O008282,2023-10-28,In Transit,FedEx
O008283,2023-10-12,Delayed,UPS
O008284,2023-04-11,Shipped,DHL
O008285,2023-09-20,Shipped,USPS
O008286,2023-01-20,Shipped,FedEx
O008287,2023-08-08,Shipped,UPS
O008288,2023-02-13,In Transit,UPS
O008289,2023-05-21,In Transit,UPS
O008290,2023-05-19,Delayed,FedEx
O008291,2023-09-07,Delayed,UPS
O008292,2023-01-20,In Transit,UPS
O008293,2023-05-30,Delayed,DHL
O008294,2023-12-20,In Transit,DHL
O008295,2023-10-12,Shipped,DHL
O008296,2023-09-24,Delayed,DHL
O008297,2023-11-17,Delivered,DHL
O008298,2023-12-09,Shipped,USPS
O008299,2023-11-09,Delayed,FedEx
O008300,2023-04-24,Delayed,USPS
O008301,2023-01-24,Shipped,DHL
O008302,2023-08-28,Delayed,FedEx
O008303,2023-06-08,Delayed,UPS
O008304,2023-06-01,In Transit,USPS
O008305,2023-04-07,Shipped,UPS
O008306,2023-03-22,Shipped,USPS
O008307,2023-05-26,Shipped,FedEx
O008308,2023-06-25,Delivered,DHL
O008309,2023-02-05,Shipped,UPS
O008310,2023-12-27,In Transit,DHL
O008311,2023-10-11,Shipped,USPS
O008312,2023-01-18,Delayed,FedEx
O008313,2023-05-18,Delivered,USPS
O008314,2023-10-22,Delivered,FedEx
O008315,2023-08-16,Delayed,USPS
O008316,2023-09-01,Shipped,UPS
O008317,2023-01-22,Delayed,DHL
O008318,2023-08-02,Shipped,UPS
O008319,2023-01-27,Delayed,UPS
O008320,2023-03-10,In Transit,FedEx
O008321,2023-11-30,In Transit,DHL
O008322,2023-07-28,Shipped,USPS
O008323,2023-08-07,In Transit,DHL
O008324,2023-08-30,Delivered,FedEx
O008325,2023-12-29,Shipped,DHL
O008326,2023-03-10,Shipped,FedEx
O008327,2023-05-27,Shipped,DHL
O008328,2023-07-03,Delayed,USPS
O008329,2023-08-23,Delayed,UPS
O008330,2023-07-16,Delivered,FedEx
O008331,2023-11-17,Shipped,DHL
O008332,2023-08-28,Delayed,FedEx
O008333,2024-01-15,In Transit,UPS
O008334,2023-10-01,Delivered,USPS
O008335,2023-04-16,Delayed,USPS
O008336,2023-10-27,In Transit,FedEx
O008337,2023-09-23,Shipped,UPS
O008338,2023-07-03,Delivered,USPS
O008339,2023-03-19,In Transit,DHL
O008340,2023-02-09,Delayed,FedEx
O008341,2023-08-11,Delayed,USPS
O008342,2023-07-29,Delivered,FedEx
O008343,2023-06-22,Shipped,DHL
O008344,2023-04-02,In Transit,USPS
O008345,2023-06-10,Delayed,DHL
O008346,2023-04-08,Shipped,UPS
O008347,2023-02-23,In Transit,USPS
O008348,2024-01-08,Shipped,USPS
O008349,2023-08-30,Shipped,DHL
O008350,2023-05-17,Shipped,USPS
O008351,2023-10-21,In Transit,UPS
O008352,2023-03-02,In Transit,UPS
O008353,2023-06-17,Delayed,UPS
O008354,2023-07-04,In Transit,DHL
O008355,2023-10-06,Delayed,FedEx
O008356,2023-01-20,Delayed,UPS
O008357,2023-08-01,Delayed,UPS
O008358,2023-03-31,Delivered,UPS
O008359,2023-02-19,Delayed,USPS
O008360,2023-03-27,Delivered,FedEx
O008361,2023-02-17,In Transit,FedEx
O008362,2023-11-06,Delivered,UPS
O008363,2023-08-15,Shipped,UPS
O008364,2023-02-11,Shipped,DHL
O008365,2023-10-29,Shipped,UPS
O008366,2023-10-30,In Transit,FedEx
O008367,2023-06-29,Delivered,USPS
O008368,2024-01-08,Delivered,USPS
O008369,2023-08-01,Delayed,UPS
O008370,2023-02-26,Shipped,USPS
O008371,2023-04-11,Delivered,DHL
O008372,2023-12-05,In Transit,UPS
O008373,2023-05-28,In Transit,DHL
O008374,2023-11-20,Delivered,UPS
O008375,2023-04-21,Delayed,FedEx
O008376,2023-05-23,Delayed,UPS
O008377,2023-02-20,Delayed,USPS
O008378,2023-12-14,Delivered,USPS
O008379,2023-07-28,Shipped,FedEx
O008380,2023-05-23,In Transit,USPS
O008381,2023-11-06,Delayed,DHL
O008382,2023-05-26,Delivered,UPS
O008383,2023-03-31,Delivered,USPS
O008384,2023-10-11,Delayed,DHL
O008385,2023-09-14,Delivered,DHL
O008386,2023-12-14,In Transit,UPS
O008387,2023-09-14,Delayed,UPS
O008388,2023-01-14,Delayed,DHL
O008389,2023-09-09,Shipped,DHL
O008390,2023-02-14,Delivered,USPS
O008391,2023-01-23,Delivered,UPS
O008392,2023-12-22,Delivered,UPS
O008393,2023-07-31,In Transit,DHL
O008394,2023-08-29,In Transit,FedEx
O008395,2023-10-07,Shipped,USPS
O008396,2023-07-22,In Transit,DHL
O008397,2023-02-04,Shipped,DHL
O008398,2023-12-16,In Transit,UPS
O008399,2023-02-02,Delayed,FedEx
O008400,2023-11-26,In Transit,USPS
O008401,2023-04-10,Delayed,UPS
O008402,2023-01-16,Shipped,UPS
O008403,2023-02-01,Shipped,UPS
O008404,2023-08-04,Delayed,FedEx
O008405,2023-06-10,Delayed,FedEx
O008406,2023-11-14,In Transit,USPS
O008407,2023-09-26,Delivered,DHL
O008408,2023-02-14,Delivered,USPS
O008409,2023-02-24,In Transit,USPS
O008410,2023-04-22,Delayed,USPS
O008411,2023-06-22,Shipped,USPS
O008412,2023-09-26,Shipped,USPS
O008413,2023-03-20,In Transit,FedEx
O008414,2023-11-15,Shipped,UPS
O008415,2023-04-04,Delayed,FedEx
O008416,2023-10-16,In Transit,FedEx
O008417,2023-09-13,Shipped,USPS
O008418,2023-04-13,Delayed,FedEx
O008419,2023-06-29,Shipped,USPS
O008420,2023-04-22,In Transit,DHL
O008421,2023-03-02,In Transit,UPS
O008422,2023-11-18,Delivered,FedEx
O008423,2023-08-24,Delivered,UPS
O008424,2023-04-10,Delivered,USPS
O008425,2023-03-06,Delivered,UPS
O008426,2023-03-19,Delivered,UPS
O008427,2023-04-02,Delayed,FedEx
O008428,2023-02-11,Shipped,DHL
O008429,2023-06-18,Delayed,FedEx
O008430,2023-07-02,Shipped,UPS
O008431,2023-09-25,Delivered,UPS
O008432,2023-09-09,Delivered,DHL
O008433,2023-03-06,Shipped,FedEx
O008434,2023-06-30,In Transit,DHL
O008435,2023-06-09,Delayed,FedEx
O008436,2023-01-16,Shipped,UPS
O008437,2023-02-24,Shipped,FedEx
O008438,2023-01-15,Shipped,USPS
O008439,2023-03-10,Delivered,FedEx
O008440,2023-04-11,Delivered,USPS
O008441,2023-06-15,Delivered,FedEx
O008442,2023-05-27,In Transit,FedEx
O008443,2023-04-09,Delayed,USPS
O008444,2023-04-12,In Transit,USPS
O008445,2023-10-14,Delayed,DHL
O008446,2023-08-23,Delivered,DHL
O008447,2023-07-24,Delayed,FedEx
O008448,2023-06-11,Shipped,FedEx
O008449,2023-09-04,In Transit,UPS
O008450,2023-03-05,Delayed,FedEx
O008451,2023-07-27,Delayed,FedEx
O008452,2023-08-04,In Transit,USPS
O008453,2023-05-21,Delivered,FedEx
O008454,2023-08-19,In Transit,FedEx
O008455,2023-07-01,Delivered,FedEx
O008456,2023-12-01,Shipped,FedEx
O008457,2023-05-30,Delivered,DHL
O008458,2023-12-08,Delayed,USPS
O008459,2023-04-29,Delayed,FedEx
O008460,2023-07-13,Shipped,FedEx
O008461,2023-02-14,In Transit,USPS
O008462,2023-07-21,Shipped,DHL
O008463,2023-03-26,Delivered,UPS
O008464,2023-10-23,Shipped,DHL
O008465,2023-02-20,In Transit,UPS
O008466,2023-04-05,Delayed,FedEx
O008467,2023-10-15,Delivered,UPS
O008468,2023-11-04,Shipped,USPS
O008469,2023-03-27,Shipped,USPS
O008470,2023-02-04,Delayed,UPS
O008471,2023-10-25,Delayed,USPS
O008472,2023-02-05,Shipped,USPS
O008473,2023-01-15,Delivered,USPS
O008474,2023-01-21,Shipped,FedEx
O008475,2023-12-09,Delivered,DHL
O008476,2023-05-15,Shipped,FedEx
O008477,2023-02-18,Delivered,FedEx
O008478,2023-10-31,In Transit,FedEx
O008479,2023-08-12,Delivered,UPS
O008480,2023-07-04,Delayed,DHL
O008481,2023-03-24,In Transit,FedEx
O008482,2023-04-21,In Transit,FedEx
O008483,2023-04-19,Shipped,DHL
O008484,2023-02-13,Delayed,DHL
O008485,2023-05-22,In Transit,UPS
O008486,2023-11-24,Delayed,USPS
O008487,2023-09-03,Shipped,UPS
O008488,2023-10-18,Shipped,UPS
O008489,2023-10-21,Shipped,UPS
O008490,2023-08-31,In Transit,UPS
O008491,2023-09-28,Shipped,UPS
O008492,2023-03-26,Delayed,DHL
O008493,2023-08-10,Delayed,UPS
O008494,2023-09-16,Delayed,DHL
O008495,2023-01-24,Delivered,DHL
O008496,2023-07-12,Delayed,USPS
O008497,2023-08-28,Delayed,UPS
O008498,2023-03-01,Delayed,FedEx
O008499,2023-12-28,Delivered,UPS
O008500,2023-06-10,In Transit,USPS
O008501,2023-01-08,Delayed,UPS
O008502,2023-08-02,Delayed,UPS
O008503,2023-01-31,Delayed,FedEx
O008504,2023-04-27,Shipped,USPS
O008505,2023-10-25,In Transit,DHL
O008506,2023-03-09,Delayed,FedEx
O008507,2023-09-06,Delivered,UPS
O008508,2023-05-10,In Transit,FedEx
O008509,2023-05-14,Delayed,DHL
O008510,2023-05-28,Delayed,DHL
O008511,2023-02-02,Shipped,UPS
O008512,2023-08-09,Delivered,USPS
O008513,2023-05-24,In Transit,USPS
O008514,2023-04-11,In Transit,FedEx
O008515,2023-05-23,Delivered,FedEx
O008516,2023-09-07,In Transit,USPS
O008517,2023-10-06,Shipped,FedEx
O008518,2023-08-06,Delivered,UPS
O008519,2023-10-11,Delivered,DHL
O008520,2024-01-06,Delivered,DHL
O008521,2023-10-12,In Transit,DHL
O008522,2023-03-10,Shipped,DHL
O008523,2023-03-03,In Transit,DHL
O008524,2023-11-17,In Transit,UPS
O008525,2023-10-21,Delayed,FedEx
O008526,2023-09-11,Delivered,USPS
O008527,2023-11-07,In Transit,FedEx
O008528,2023-12-09,Delayed,FedEx
O008529,2023-02-12,In Transit,UPS
O008530,2023-09-09,Shipped,FedEx
O008531,2023-04-03,Delayed,DHL
O008532,2023-09-17,In Transit,FedEx
O008533,2023-09-09,Shipped,UPS
O008534,2023-11-28,In Transit,UPS
O008535,2023-01-23,In Transit,FedEx
O008536,2023-11-28,Shipped,FedEx
O008537,2023-02-07,Shipped,DHL
O008538,2023-06-10,Shipped,UPS
O008539,2023-07-28,Shipped,FedEx
O008540,2023-09-05,Delivered,USPS
O008541,2024-01-04,Shipped,USPS
O008542,2023-05-07,Delayed,UPS
O008543,2023-02-10,Shipped,UPS
O008544,2023-08-22,Shipped,UPS
O008545,2023-10-06,Delivered,DHL
O008546,2024-01-05,Delayed,DHL
O008547,2023-04-18,Delayed,DHL
O008548,2023-11-17,Delayed,DHL
O008549,2023-12-03,Delayed,UPS
O008550,2023-07-18,In Transit,UPS
O008551,2023-03-22,In Transit,FedEx
O008552,2023-10-17,Delivered,UPS
O008553,2023-02-25,Delayed,DHL
O008554,2023-09-15,Shipped,UPS
O008555,2023-12-23,Delayed,DHL
O008556,2023-01-23,Delivered,USPS
O008557,2023-10-07,Delivered,FedEx
O008558,2023-12-27,Delivered,FedEx
O008559,2023-01-13,Delivered,DHL
O008560,2023-02-19,In Transit,DHL
O008561,2023-10-26,In Transit,DHL
O008562,2023-08-05,Delivered,DHL
O008563,2023-06-27,Shipped,FedEx
O008564,2023-07-31,In Transit,UPS
O008565,2023-11-06,Delivered,USPS
O008566,2023-05-17,Shipped,USPS
O008567,2023-10-11,Delayed,DHL
O008568,2023-10-14,Delayed,UPS
O008569,2023-08-16,Shipped,FedEx
O008570,2023-10-23,Delayed,USPS
O008571,2023-11-20,Delivered,USPS
O008572,2023-11-24,Shipped,FedEx
O008573,2023-10-21,Delayed,UPS
O008574,2023-06-15,Delayed,UPS
O008575,2023-02-02,Delivered,UPS
O008576,2023-11-22,Delayed,USPS
O008577,2023-01-26,Shipped,DHL
O008578,2023-06-25,Shipped,USPS
O008579,2023-11-18,Delayed,DHL
O008580,2023-07-11,Shipped,UPS
O008581,2023-07-19,Delayed,USPS
O008582,2023-12-14,In Transit,UPS
O008583,2023-12-18,Delayed,DHL
O008584,2023-08-22,Delivered,DHL
O008585,2023-01-31,Shipped,USPS
O008586,2023-07-20,Delayed,USPS
O008587,2023-09-06,Shipped,UPS
O008588,2023-05-12,Delayed,UPS
O008589,2023-05-17,Shipped,USPS
O008590,2023-02-28,Delivered,DHL
O008591,2023-02-03,Shipped,UPS
O008592,2023-03-30,Shipped,FedEx
O008593,2023-03-10,Delayed,FedEx
O008594,2023-09-13,In Transit,FedEx
O008595,2023-08-06,Shipped,FedEx
O008596,2023-03-31,Delayed,USPS
O008597,2023-09-04,In Transit,UPS
O008598,2023-11-26,Shipped,UPS
O008599,2023-06-16,In Transit,UPS
O008600,2023-02-17,Delayed,FedEx
O008601,2023-08-25,Delayed,USPS
O008602,2023-09-13,Delayed,DHL
O008603,2023-10-31,Shipped,DHL
O008604,2023-12-21,Delayed,USPS
O008605,2023-12-01,Shipped,FedEx
O008606,2023-11-03,Delayed,USPS
O008607,2023-11-02,Delayed,FedEx
O008608,2023-07-20,In Transit,UPS
O008609,2023-01-15,In Transit,UPS
O008610,2023-06-30,Delayed,FedEx
O008611,2023-08-24,Shipped,UPS
O008612,2023-03-22,Delayed,FedEx
O008613,2023-12-24,Delivered,FedEx
O008614,2023-09-07,In Transit,DHL
O008615,2023-12-06,Shipped,DHL
O008616,2023-05-28,Shipped,FedEx
O008617,2023-09-30,Delivered,USPS
O008618,2023-09-22,In Transit,FedEx
O008619,2023-04-10,In Transit,DHL
O008620,2023-07-24,Delayed,FedEx
O008621,2023-05-31,Delivered,DHL
O008622,2023-11-09,Delivered,FedEx
O008623,2023-03-15,Delivered,USPS
O008624,2023-01-19,Delivered,UPS
O008625,2023-04-03,Delayed,DHL
O008626,2023-02-03,In Transit,UPS
O008627,2023-02-27,Shipped,UPS
O008628,2023-07-02,Delayed,DHL
O008629,2024-01-06,In Transit,UPS
O008630,2023-09-29,Delayed,UPS
O008631,2023-01-14,Delayed,USPS
O008632,2023-10-07,Delayed,USPS
O008633,2023-06-03,Shipped,DHL
O008634,2023-01-27,Delivered,FedEx
O008635,2023-06-10,Shipped,UPS
O008636,2023-09-10,Shipped,UPS
O008637,2023-06-23,In Transit,UPS
O008638,2023-10-17,Shipped,USPS
O008639,2024-01-02,Delayed,UPS
O008640,2023-05-06,In Transit,UPS
O008641,2023-08-06,Delayed,UPS
O008642,2023-03-08,Delayed,FedEx
O008643,2023-07-08,Delayed,FedEx
O008644,2023-12-01,In Transit,FedEx
O008645,2023-12-23,Delivered,FedEx
O008646,2023-05-11,In Transit,USPS
O008647,2023-06-30,Delivered,FedEx
O008648,2023-04-06,Delivered,UPS
O008649,2023-09-09,Shipped,DHL
O008650,2023-01-15,Delivered,USPS
O008651,2023-09-13,Shipped,UPS
O008652,2023-09-13,Shipped,FedEx
O008653,2023-12-25,Delivered,FedEx
O008654,2023-12-01,Shipped,UPS
O008655,2023-06-22,Shipped,UPS
O008656,2023-03-31,Delayed,DHL
O008657,2023-02-18,Delivered,FedEx
O008658,2023-11-20,Delivered,UPS
O008659,2023-07-03,Delayed,UPS
O008660,2023-03-09,Delayed,FedEx
O008661,2023-11-29,Delayed,UPS
O008662,2023-07-08,Delivered,UPS
O008663,2023-12-31,Shipped,USPS
O008664,2023-03-20,In Transit,FedEx
O008665,2023-12-04,Delivered,UPS
O008666,2023-08-05,Delivered,UPS
O008667,2023-05-06,Delivered,UPS
O008668,2023-11-20,Shipped,UPS
O008669,2023-02-02,In Transit,FedEx
O008670,2023-09-06,Delayed,DHL
O008671,2023-11-17,In Transit,DHL
O008672,2024-01-04,Delayed,DHL
O008673,2023-09-11,Delayed,FedEx
O008674,2023-12-06,Delayed,USPS
O008675,2023-08-24,Delivered,DHL
O008676,2023-04-10,Shipped,DHL
O008677,2023-01-27,Delayed,UPS
O008678,2023-04-11,In Transit,DHL
O008679,2023-03-07,In Transit,UPS
O008680,2023-11-08,Shipped,FedEx
O008681,2023-12-15,In Transit,FedEx
O008682,2023-04-20,In Transit,FedEx
O008683,2023-12-02,Delivered,UPS
O008684,2023-05-25,Shipped,FedEx
O008685,2023-05-06,In Transit,FedEx
O008686,2023-08-10,Shipped,FedEx
O008687,2023-10-14,In Transit,FedEx
O008688,2023-11-07,Delayed,FedEx
O008689,2023-02-15,Delayed,UPS
O008690,2023-08-06,Shipped,UPS
O008691,2023-09-15,Shipped,UPS
O008692,2023-01-20,In Transit,FedEx
O008693,2023-03-07,In Transit,DHL
O008694,2023-09-04,Delivered,FedEx
O008695,2023-05-08,In Transit,DHL
O008696,2023-08-02,Delayed,DHL
O008697,2023-05-04,Delivered,USPS
O008698,2023-04-24,Delayed,USPS
O008699,2023-08-07,Delivered,DHL
O008700,2023-03-14,Delivered,USPS
O008701,2023-01-12,Delayed,USPS
O008702,2023-03-26,Delivered,USPS
O008703,2023-11-19,In Transit,USPS
O008704,2023-03-02,In Transit,UPS
O008705,2023-05-15,Delayed,FedEx
O008706,2023-06-11,In Transit,DHL
O008707,2023-12-17,Shipped,DHL
O008708,2023-04-05,Delivered,USPS
O008709,2023-05-13,Delayed,USPS
O008710,2023-03-03,Delivered,USPS
O008711,2023-01-15,Delayed,DHL
O008712,2023-08-09,In Transit,UPS
O008713,2023-09-28,Delivered,USPS
O008714,2023-11-02,Delivered,UPS
O008715,2023-08-14,Delivered,DHL
