Date,Employee ID,Check-in Time,Check-out Time,Shift
2023-09-15,E02218,12:06:23,02:45:43,Night
2023-10-13,E05386,22:38:34,01:07:15,Evening
2023-01-18,E05686,04:13:21,06:50:11,Evening
2023-10-23,E04514,13:31:21,19:10:13,Morning
2023-05-17,E00796,17:37:26,15:33:57,Morning
2023-07-27,E00262,19:37:10,01:29:21,Evening
2023-04-24,E04974,09:56:59,16:45:11,Morning
2023-08-06,E05264,21:17:14,12:11:17,Evening
2023-05-06,E02890,17:54:31,01:59:08,Night
2023-03-04,E02388,10:45:40,07:38:39,Night
2023-03-17,E04602,01:47:28,15:08:27,Evening
2023-08-10,E03992,01:55:50,07:27:37,Morning
2023-08-25,E01363,23:27:58,16:07:34,Morning
2023-02-27,E00375,11:07:15,18:50:20,Evening
2023-03-31,E09482,11:49:30,15:26:18,Night
2023-01-28,E05598,02:27:07,18:39:49,Night
2023-01-23,E01661,12:04:23,08:59:48,Morning
2023-01-06,E05901,11:13:42,14:05:20,Evening
2023-02-12,E05048,10:09:56,01:12:35,Night
2023-04-05,E06736,06:38:50,22:01:09,Morning
2023-10-17,E08080,02:29:55,11:20:33,Night
2023-10-29,E02920,14:29:41,11:24:17,Night
2023-09-17,E02824,02:33:41,04:07:07,Night
2023-10-19,E06583,09:48:53,02:02:17,Night
2023-02-20,E09477,05:25:54,05:40:23,Evening
2023-05-24,E02384,00:20:30,07:10:11,Morning
2023-02-23,E06965,18:22:21,10:42:43,Night
2023-06-06,E06884,12:03:31,09:12:19,Night
2023-12-09,E02436,02:21:58,23:55:51,Night
2023-03-15,E01705,17:06:24,03:01:01,Night
2023-10-09,E07867,10:23:02,18:41:35,Night
2023-09-24,E07878,16:16:51,11:23:26,Morning
2023-09-10,E08393,17:23:58,03:52:59,Evening
2023-09-16,E00740,12:06:58,20:17:38,Night
2023-08-06,E04523,08:26:32,07:52:17,Night
2023-04-28,E01056,09:29:39,21:24:05,Evening
2023-08-19,E09766,10:55:37,22:19:17,Night
2023-08-07,E03284,19:44:39,12:17:16,Evening
2023-11-06,E00096,03:31:45,17:02:30,Night
2023-01-05,E00306,21:57:38,19:41:24,Night
2023-08-25,E07170,13:10:53,10:33:44,Night
2023-10-31,E07699,05:05:41,14:12:02,Night
2023-07-15,E05110,14:04:30,09:24:44,Evening
2023-03-24,E03152,05:23:02,14:59:33,Morning
2023-08-30,E02577,10:36:33,16:08:12,Night
2023-09-21,E01414,03:35:10,11:56:13,Night
2023-03-30,E06399,01:52:48,00:34:04,Night
2023-11-24,E06730,19:18:42,04:55:39,Morning
2023-06-06,E02377,13:26:41,13:33:18,Night
2023-02-05,E02986,16:30:24,01:47:50,Night
2023-02-18,E08449,06:51:29,17:17:11,Morning
2023-01-28,E04192,01:32:58,05:53:41,Night
2023-02-18,E00754,23:47:17,15:19:24,Night
2023-09-15,E09486,14:31:55,23:39:56,Morning
2023-01-15,E05251,10:08:48,10:01:39,Morning
2023-07-24,E00825,01:52:18,02:57:59,Evening
2023-08-04,E02593,13:32:39,12:29:40,Night
2023-11-02,E00242,06:44:19,12:49:31,Night
2023-10-02,E08645,01:10:08,22:29:40,Night
2023-06-27,E00582,14:23:38,19:37:41,Morning
2023-03-21,E06420,13:32:58,23:47:12,Night
2023-04-02,E08126,06:30:34,08:07:24,Evening
2023-03-19,E08575,14:19:27,15:46:20,Evening
2023-07-14,E06793,18:40:12,20:00:52,Night
2023-02-10,E09411,07:22:53,14:31:18,Night
2023-12-06,E09919,19:48:26,17:05:54,Morning
2023-04-07,E09458,07:45:23,04:19:56,Morning
2023-03-07,E00282,23:40:09,10:28:19,Evening
2023-04-20,E00853,09:44:29,06:16:38,Morning
2023-09-08,E08742,09:55:08,04:38:49,Night
2023-05-24,E03831,05:03:18,16:44:39,Evening
2023-12-02,E07707,16:54:26,05:55:32,Evening
2023-10-29,E05540,03:33:46,18:55:12,Night
2023-10-22,E06537,00:57:33,17:19:08,Morning
2023-06-27,E05155,06:45:34,18:03:39,Morning
2023-05-25,E08080,00:28:04,02:30:00,Morning
2023-07-19,E05324,18:49:27,05:32:27,Night
2023-10-18,E08113,01:58:24,23:23:52,Night
2023-09-05,E06915,23:53:25,18:30:59,Evening
2023-09-28,E08434,19:27:27,13:44:51,Morning
2023-10-31,E05794,18:28:50,22:21:56,Night
2023-02-11,E03076,01:38:48,07:50:31,Night
2023-05-11,E07406,12:55:55,23:25:07,Morning
2023-09-03,E09737,13:20:24,03:20:38,Night
2023-08-30,E00292,04:09:43,20:06:02,Morning
2023-10-03,E08384,08:56:37,10:20:17,Night
2023-10-21,E05850,06:03:02,03:47:15,Night
2023-09-17,E01831,15:48:14,14:52:55,Night
2023-12-19,E07243,07:11:18,00:13:45,Night
2023-11-14,E07828,07:27:15,03:29:15,Morning
2023-04-06,E01288,02:32:57,03:17:32,Evening
2023-12-10,E05561,09:55:25,17:33:23,Evening
2023-09-02,E05622,12:39:14,03:05:52,Morning
2023-06-22,E05501,07:05:41,01:26:51,Evening
2023-12-02,E07040,00:50:33,12:15:48,Morning
2023-09-01,E06285,22:08:07,13:50:02,Evening
2023-02-21,E01210,19:19:34,10:23:45,Night
2023-11-10,E09856,02:50:19,04:18:59,Morning
2023-07-06,E08821,01:13:58,22:35:51,Evening
2023-06-23,E08807,06:27:43,04:06:37,Evening
2023-01-23,E00184,22:17:50,03:47:04,Night
2023-02-04,E01369,23:51:23,12:47:22,Night
2023-11-12,E01996,00:49:05,04:40:38,Morning
2023-09-11,E03155,06:07:07,20:24:14,Evening
2023-11-10,E02947,08:59:33,19:59:11,Evening
2023-11-27,E06139,04:55:55,21:05:29,Morning
2023-03-17,E00360,16:51:02,08:42:30,Morning
2023-08-20,E06160,20:22:56,03:28:21,Morning
2023-09-20,E02484,15:21:33,02:00:08,Night
2023-06-12,E05671,12:36:05,08:01:23,Evening
2023-03-07,E07747,13:58:53,14:55:11,Night
2023-05-30,E03225,04:29:04,12:48:33,Evening
2023-11-01,E04674,20:23:45,15:19:29,Night
2023-06-05,E08192,20:58:31,12:14:47,Night
2023-07-14,E08026,20:10:25,18:47:45,Evening
2023-12-02,E07785,06:41:40,15:31:59,Morning
2023-04-20,E03580,15:20:38,10:02:48,Morning
2023-10-20,E03932,14:21:21,23:19:16,Evening
2023-10-16,E07113,23:01:08,08:25:43,Night
2023-04-25,E01502,12:21:08,01:06:53,Morning
2023-10-12,E06493,15:13:35,05:28:40,Night
2023-11-04,E02572,09:59:50,01:15:03,Morning
2023-04-05,E05473,14:00:08,08:05:48,Evening
2023-01-31,E07970,14:04:50,23:42:53,Evening
2023-08-12,E07687,04:05:04,07:08:36,Morning
2023-11-21,E02874,04:23:14,19:10:36,Morning
2023-08-15,E01672,13:59:29,21:42:23,Evening
2023-03-23,E04461,17:42:25,23:13:06,Morning
2023-06-06,E05939,13:15:38,03:48:32,Morning
2023-08-02,E05761,03:00:41,13:03:39,Evening
2023-05-07,E07838,22:58:51,18:21:27,Morning
2023-10-06,E06212,13:54:50,00:35:44,Night
2023-01-08,E00923,12:50:01,02:05:40,Night
2023-03-11,E07709,13:02:30,23:51:40,Evening
2023-02-21,E02854,02:26:12,04:01:57,Morning
2023-09-02,E09628,01:32:13,02:19:10,Evening
2023-09-24,E00832,00:30:33,13:16:56,Evening
2023-04-24,E07230,03:53:22,05:24:38,Morning
2023-05-23,E00721,07:17:22,03:20:40,Morning
2023-10-05,E00250,02:13:16,06:29:10,Morning
2023-04-16,E03859,08:12:13,23:21:42,Night
2023-02-21,E07534,13:52:58,05:50:08,Night
2023-05-18,E08434,06:58:38,16:38:04,Evening
2023-03-19,E05535,12:23:18,21:44:52,Morning
2023-10-16,E04761,04:17:50,18:37:16,Morning
2023-10-03,E09062,01:19:55,08:03:31,Morning
2023-02-02,E02569,17:37:22,10:48:53,Evening
2023-07-26,E00064,13:14:23,00:06:06,Morning
2023-06-12,E09479,11:56:06,03:05:41,Evening
2023-05-30,E07678,09:41:45,22:20:47,Night
2023-01-14,E04628,12:25:45,21:19:52,Evening
2023-01-01,E08818,06:24:14,22:25:56,Morning
2023-05-25,E05796,19:14:25,10:50:21,Evening
2023-04-25,E06829,17:35:01,23:55:42,Morning
2023-12-23,E06078,09:13:49,14:58:51,Night
2023-08-06,E04103,03:11:10,16:41:05,Night
2023-02-08,E05736,05:24:02,04:19:07,Evening
2023-10-30,E00312,17:08:32,18:08:04,Morning
2023-06-29,E07762,01:00:46,09:40:45,Night
2023-03-25,E05974,09:15:04,19:49:59,Night
2023-04-08,E05613,16:11:08,06:11:03,Night
2023-10-10,E05374,20:27:06,20:11:00,Evening
2023-10-25,E06272,19:29:42,00:44:20,Night
2023-03-29,E08572,08:07:53,17:29:01,Morning
2023-07-23,E09962,04:45:40,11:07:59,Morning
2023-06-15,E02419,18:46:18,03:14:59,Morning
2023-04-10,E00480,21:37:16,14:55:43,Evening
2023-09-14,E03508,14:32:59,04:53:29,Morning
2023-10-23,E06837,12:10:31,07:25:28,Night
2023-02-22,E01727,15:26:06,03:37:53,Night
2023-09-24,E00176,19:32:03,16:39:53,Evening
2023-04-25,E00002,06:51:41,19:31:30,Night
2023-02-12,E03156,15:45:28,05:47:58,Morning
2023-11-12,E04461,03:35:04,11:47:10,Night
2023-07-10,E01729,22:22:42,19:21:14,Morning
2023-05-09,E00500,14:22:39,17:22:17,Night
2023-05-25,E07558,20:32:57,15:08:34,Evening
2023-02-04,E05747,18:36:22,21:44:10,Evening
2023-07-13,E04722,04:56:11,12:35:33,Night
2023-03-06,E00146,17:39:47,19:24:25,Evening
2023-05-28,E06091,07:04:43,22:39:32,Evening
2023-02-09,E09309,08:38:54,09:09:16,Night
2023-12-24,E09610,00:56:20,05:56:42,Evening
2023-07-30,E02116,16:09:18,09:31:19,Night
2023-11-26,E02077,02:01:01,19:30:04,Morning
2023-09-06,E07370,23:42:47,16:12:39,Night
2023-12-28,E00567,06:13:52,06:20:31,Evening
2023-11-18,E00283,21:30:11,08:48:16,Evening
2023-01-02,E01590,02:19:01,21:48:27,Morning
2023-03-16,E03091,00:38:32,13:20:05,Night
2023-12-10,E07878,08:45:07,06:02:30,Night
2023-02-02,E06665,14:02:56,23:55:55,Morning
2023-12-26,E09430,02:31:38,03:47:20,Night
2023-01-08,E03394,08:39:28,07:14:16,Morning
2023-12-07,E09799,10:13:04,07:23:54,Evening
2023-05-18,E07295,05:19:59,14:59:48,Evening
2023-08-08,E03122,18:37:56,06:36:21,Morning
2023-10-24,E03470,02:39:19,06:21:59,Night
2023-05-28,E00061,03:20:15,17:49:04,Night
2023-07-12,E05820,06:25:56,06:32:17,Morning
2023-01-10,E08354,10:11:16,19:57:52,Night
2023-09-19,E03839,11:26:24,21:00:31,Morning
2023-07-01,E09865,23:10:35,06:44:22,Night
2023-12-14,E07566,01:38:32,12:43:45,Night
2023-09-04,E08953,07:28:17,15:18:08,Morning
2023-10-07,E08118,06:33:26,19:55:01,Night
2023-01-22,E08451,19:42:55,22:33:03,Night
2023-11-14,E09104,06:52:18,11:35:54,Evening
2023-09-27,E05444,14:14:29,09:57:17,Night
2023-11-05,E04413,04:29:53,07:16:15,Evening
2023-02-23,E05182,11:31:40,08:28:54,Evening
2023-12-02,E01649,06:52:30,17:41:23,Evening
2023-12-13,E09681,03:50:03,05:57:31,Morning
2023-12-16,E06904,09:22:40,22:49:56,Evening
2023-03-29,E06747,23:01:51,20:21:12,Evening
2023-06-06,E09570,17:40:35,20:20:45,Night
2023-04-20,E08659,04:22:40,00:58:37,Evening
2023-06-09,E04644,22:57:20,10:57:37,Night
2023-11-07,E02935,20:32:48,02:39:27,Morning
2023-03-28,E01611,17:15:08,15:30:28,Night
2023-05-26,E09764,18:04:06,06:27:48,Morning
2023-07-16,E06180,00:17:25,18:59:15,Morning
2023-07-26,E07362,14:47:10,09:42:54,Night
2023-04-05,E01157,04:13:23,14:41:53,Night
2023-08-02,E02751,17:35:12,03:36:44,Evening
2023-12-23,E08193,11:03:53,12:39:51,Morning
2023-02-09,E03258,08:19:45,23:53:07,Morning
2023-03-27,E05336,22:21:11,16:19:13,Morning
2023-09-18,E08394,01:19:37,01:45:10,Evening
2023-07-09,E07925,15:58:45,18:16:06,Morning
2023-07-04,E02452,20:29:23,23:18:59,Night
2023-03-09,E03673,17:38:31,23:48:14,Night
2023-11-16,E09633,23:37:38,06:34:07,Morning
2023-06-19,E05829,12:05:23,04:38:35,Evening
2023-07-08,E00266,01:41:10,15:15:32,Night
2023-07-12,E07330,19:20:15,00:38:18,Evening
2023-10-31,E09561,06:58:23,12:56:16,Evening
2023-05-15,E02464,07:19:26,01:19:40,Night
2023-05-13,E09572,02:02:20,02:27:18,Night
2023-02-05,E01263,13:20:09,09:06:43,Night
2023-11-01,E05173,01:00:22,14:07:41,Evening
2023-03-09,E06507,00:37:10,02:48:28,Evening
2023-01-28,E09433,15:25:51,08:33:58,Morning
2023-03-24,E04855,00:17:39,17:57:10,Night
2023-09-06,E06641,08:36:55,01:33:00,Night
2023-02-23,E03705,17:37:56,22:00:51,Morning
2023-05-06,E04898,13:11:01,18:10:16,Night
2023-06-10,E02166,02:55:25,19:21:11,Night
2023-03-15,E00112,00:58:07,13:28:59,Evening
2023-10-03,E06465,19:16:34,03:19:20,Morning
2023-12-19,E08334,05:50:32,06:47:44,Morning
2023-07-27,E04808,12:11:47,10:34:12,Night
2023-10-24,E07921,03:20:42,23:07:08,Evening
2023-08-02,E03818,06:50:07,08:36:45,Evening
2023-10-19,E09057,19:40:38,21:07:07,Evening
2023-02-17,E07076,06:15:00,15:32:11,Night
2023-02-01,E01049,09:41:10,10:20:40,Evening
2023-03-07,E01802,16:00:57,10:18:53,Night
2023-12-06,E07120,02:46:31,03:56:56,Morning
2023-11-13,E05809,05:19:41,17:51:52,Morning
2023-07-14,E01179,14:26:05,22:18:29,Evening
2023-12-16,E01127,11:35:57,03:35:56,Morning
2023-01-05,E01764,13:35:19,09:13:24,Morning
2023-04-30,E07130,22:09:15,04:15:49,Evening
2023-03-14,E02035,22:33:29,04:25:13,Night
2023-04-06,E00179,22:17:45,22:32:33,Night
2023-11-29,E04766,22:23:49,08:21:00,Night
2023-04-12,E09982,21:34:04,13:11:56,Night
2023-02-21,E07760,07:15:44,08:34:44,Morning
2023-12-24,E00649,19:31:03,02:41:32,Evening
2023-02-13,E00268,09:59:22,06:00:49,Night
2023-09-24,E04865,20:43:39,15:31:11,Morning
2023-11-02,E01095,14:17:12,12:21:58,Evening
2023-10-20,E01973,08:32:40,05:39:09,Evening
2023-09-09,E05821,04:28:07,02:54:26,Evening
2023-01-17,E01170,19:21:30,03:33:26,Evening
2023-04-10,E09314,23:00:59,05:51:13,Night
2023-08-06,E07785,19:47:33,01:07:42,Night
2023-03-18,E01637,07:26:24,12:43:59,Evening
2023-01-03,E07890,08:58:37,23:53:22,Night
2023-02-16,E03563,20:34:22,20:27:29,Night
2023-01-08,E08268,10:10:40,15:31:38,Morning
2023-12-12,E04503,19:06:51,18:38:42,Evening
2023-10-14,E08835,15:27:43,02:48:46,Night
2023-03-25,E06313,00:35:41,23:12:57,Evening
2023-08-22,E06348,15:43:17,08:20:48,Evening
2023-02-23,E07174,20:58:28,03:38:14,Evening
2023-10-28,E02170,03:00:22,14:06:20,Morning
2023-05-11,E04782,04:23:46,21:47:16,Night
2023-01-25,E07418,04:05:58,22:12:18,Morning
2023-12-01,E07550,10:19:47,03:18:29,Evening
2023-12-25,E00982,13:24:29,15:54:04,Night
2023-03-03,E04927,06:46:41,08:12:06,Night
2023-02-10,E02956,08:16:43,15:24:11,Night
2023-05-08,E06873,22:23:16,16:00:39,Evening
2023-06-22,E04601,13:19:44,21:04:20,Night
2023-07-23,E07995,00:05:24,19:21:55,Evening
2023-04-16,E05791,07:40:52,03:14:58,Evening
2023-06-24,E05106,11:48:10,18:22:16,Morning
2023-09-28,E02883,10:42:07,19:04:46,Morning
2023-04-20,E05501,17:07:42,15:49:15,Evening
2023-03-23,E07951,00:40:14,21:27:27,Night
2023-03-13,E09271,02:07:00,09:08:17,Morning
2023-01-04,E02555,15:29:20,19:34:19,Morning
2023-11-17,E02586,12:41:20,23:07:55,Evening
2023-05-23,E01775,06:57:11,01:19:38,Night
2023-08-22,E03454,05:28:36,04:35:20,Morning
2023-08-05,E03322,16:46:02,08:12:21,Evening
2023-12-13,E05002,07:15:25,08:44:59,Night
2023-01-22,E05608,12:20:32,02:44:36,Night
2023-05-27,E06155,09:27:58,20:58:45,Night
2023-11-06,E08320,12:29:43,05:01:40,Morning
2023-12-17,E07877,08:35:36,12:53:47,Morning
2023-02-19,E09842,10:24:59,07:31:28,Evening
2023-04-26,E03281,06:31:48,22:59:17,Night
2023-02-27,E05262,20:17:39,15:34:47,Evening
2023-01-13,E01701,15:08:03,12:20:07,Morning
2023-11-05,E05089,20:22:42,22:28:43,Night
2023-12-26,E04413,01:07:49,20:11:56,Morning
2023-06-03,E04453,10:44:12,06:48:29,Morning
2023-10-05,E01032,03:02:40,08:41:48,Morning
2023-05-30,E00801,21:47:59,07:40:25,Night
2023-09-13,E05668,02:26:03,00:01:09,Morning
2023-04-05,E08525,13:24:32,10:36:59,Night
2023-09-10,E00458,18:30:56,04:31:23,Evening
2023-06-13,E01789,16:35:42,23:54:09,Evening
2023-12-17,E09471,22:18:08,00:47:34,Morning
2023-11-07,E03543,11:32:48,19:49:22,Evening
2023-12-21,E01968,14:57:23,13:40:28,Evening
2023-10-17,E01367,10:14:26,18:30:05,Night
2023-08-19,E09567,16:05:37,11:11:08,Night
2023-01-10,E09965,04:08:01,22:10:41,Night
2023-05-20,E08622,17:46:35,00:02:41,Night
2023-02-03,E05422,19:54:38,04:18:36,Evening
2023-04-21,E06439,06:04:46,20:32:39,Evening
2023-09-25,E01515,11:06:40,07:17:54,Evening
2023-03-07,E05911,04:25:48,01:37:23,Morning
2023-06-17,E00188,19:35:01,22:13:07,Night
2023-06-15,E05931,04:30:17,14:42:32,Night
2023-01-07,E00088,17:00:51,03:09:49,Night
2023-08-28,E09692,08:11:13,18:36:01,Evening
2023-05-09,E02814,07:27:42,00:47:16,Morning
2023-07-08,E04198,22:56:48,15:57:27,Evening
2023-12-17,E01235,03:17:47,16:17:44,Evening
2023-02-15,E09184,00:09:58,00:07:48,Night
2023-07-06,E03488,23:17:25,10:32:35,Night
2023-03-18,E00070,10:15:45,01:37:22,Night
2023-04-18,E00967,12:03:15,14:00:03,Night
2023-04-23,E04263,05:32:38,21:07:16,Morning
2023-09-08,E06412,20:20:08,01:28:04,Night
2023-12-29,E01324,01:54:38,23:15:45,Evening
2023-07-30,E04028,23:44:47,06:34:52,Evening
2023-05-23,E06658,00:31:31,14:36:52,Morning
2023-11-16,E09635,03:54:03,21:47:05,Night
2023-05-08,E00449,03:24:26,09:24:01,Morning
2023-09-03,E08172,21:20:43,07:36:33,Evening
2023-02-06,E09382,01:08:52,09:50:53,Evening
2023-04-14,E01218,06:22:13,05:40:07,Evening
2023-03-20,E08079,02:10:17,23:06:59,Morning
2023-08-12,E07820,07:57:25,21:56:58,Night
2023-01-17,E00551,05:36:05,14:28:35,Morning
2023-03-17,E05592,22:15:36,09:47:05,Night
2023-08-04,E05546,00:16:03,02:40:33,Evening
2023-12-08,E08567,04:58:55,08:58:34,Morning
2023-08-24,E07905,09:48:16,01:22:36,Evening
2023-11-15,E05405,10:15:13,12:58:29,Evening
2023-01-07,E04199,21:14:07,13:50:07,Evening
2023-09-28,E06141,05:58:24,10:14:09,Evening
2023-03-16,E01479,22:49:12,23:36:59,Night
2023-11-13,E06346,05:09:07,16:20:00,Night
2023-03-21,E09593,04:28:06,22:43:37,Morning
2023-04-29,E04932,20:09:28,13:25:23,Night
2023-03-09,E01821,19:11:00,05:19:44,Evening
2023-02-16,E01898,23:01:24,06:09:32,Morning
2023-04-24,E03084,07:03:24,03:40:25,Evening
2023-07-24,E09678,04:30:32,07:53:03,Night
2023-08-23,E08144,10:19:23,02:59:01,Night
2023-06-07,E01184,20:28:23,05:08:25,Evening
2023-09-11,E02214,22:09:54,06:02:53,Evening
2023-06-09,E00873,18:08:53,18:36:27,Morning
2023-10-28,E00179,05:29:12,09:11:25,Night
2023-01-13,E09675,12:10:43,04:14:37,Night
2023-04-28,E04312,03:39:58,05:22:01,Morning
2023-12-01,E05337,15:10:09,22:05:46,Evening
2023-08-05,E04182,20:10:13,05:45:45,Night
2023-05-31,E00192,21:27:55,10:16:06,Morning
2023-08-11,E05939,13:08:03,14:01:50,Evening
2023-08-09,E05149,09:52:11,07:58:25,Evening
2023-12-01,E01710,13:14:23,23:17:35,Evening
2023-04-13,E06350,05:36:56,09:27:43,Evening
2023-02-15,E03427,16:58:57,09:34:39,Morning
2023-03-23,E02464,15:35:31,09:15:25,Night
2023-08-08,E04088,15:35:24,10:07:11,Night
2023-05-29,E03202,16:25:43,18:07:21,Morning
2023-06-15,E06800,15:59:39,09:29:49,Night
2023-05-27,E09224,23:11:30,05:25:15,Morning
2023-06-11,E03908,00:44:31,12:12:19,Evening
2023-08-14,E07929,16:10:09,12:32:04,Night
2023-11-05,E00676,10:05:03,22:50:31,Evening
2023-04-29,E03183,18:53:13,10:25:00,Night
2023-05-13,E08945,15:43:22,20:53:49,Evening
2023-07-28,E00081,14:36:04,08:08:03,Night
2023-10-26,E05585,21:15:12,11:30:43,Morning
2023-01-22,E09062,18:21:28,13:27:29,Night
2023-04-02,E07318,05:25:07,23:44:08,Night
2023-12-17,E04278,07:19:38,09:26:39,Evening
2023-08-04,E00154,11:28:51,14:08:02,Night
2023-12-26,E06237,18:49:57,16:46:38,Night
2023-02-27,E07396,05:02:51,01:01:37,Night
2023-09-25,E06345,22:58:30,17:48:26,Morning
2023-05-23,E08242,23:28:29,15:00:56,Evening
2023-12-05,E00750,15:47:50,07:13:44,Night
2023-03-11,E02930,01:17:31,17:53:30,Evening
2023-04-10,E00541,16:16:50,17:53:51,Evening
2023-09-17,E01471,13:27:06,16:29:17,Evening
2023-08-04,E04516,02:53:07,01:10:34,Night
2023-10-11,E08314,13:02:18,11:56:40,Morning
2023-04-25,E04100,05:08:34,15:12:37,Morning
2023-10-15,E04024,15:25:27,11:07:36,Morning
2023-06-30,E05243,21:46:37,23:13:10,Evening
2023-05-14,E01954,22:08:00,21:35:41,Night
2023-12-13,E06961,10:18:35,06:09:31,Night
2023-01-22,E06430,03:48:44,10:57:45,Evening
2023-10-04,E09044,18:15:30,06:01:46,Morning
2023-05-24,E00436,07:15:35,13:12:55,Night
2023-09-10,E06580,23:24:06,18:06:31,Night
2023-05-26,E03691,08:54:34,03:29:50,Night
2023-01-03,E03830,17:31:09,12:14:25,Night
2023-08-21,E00532,18:22:34,21:17:54,Morning
2023-08-17,E00190,23:40:08,14:07:47,Morning
2023-08-11,E09001,09:00:24,05:27:31,Morning
2023-12-17,E09545,05:06:14,02:08:57,Morning
2023-05-27,E05004,11:23:01,16:54:22,Evening
2023-04-29,E04224,12:37:32,18:10:05,Evening
2023-07-19,E06225,14:47:50,14:26:19,Morning
2023-07-04,E01725,12:38:28,18:14:21,Morning
2023-10-01,E00318,13:58:58,21:20:57,Evening
2023-06-22,E06959,05:14:35,01:33:13,Evening
2023-04-06,E09512,09:40:37,21:34:18,Morning
2023-01-18,E01078,03:06:52,11:48:19,Night
2023-05-11,E05248,06:08:45,00:45:41,Evening
2023-11-12,E06024,15:24:49,13:35:12,Night
2023-12-28,E03850,13:07:48,03:00:27,Night
2023-01-18,E01719,20:32:57,00:09:02,Morning
2023-07-25,E05655,11:50:23,23:34:17,Evening
2023-05-02,E06143,22:48:30,06:24:51,Evening
2023-05-22,E02656,19:31:33,13:36:51,Evening
2023-11-24,E02716,13:15:23,02:14:23,Evening
2023-10-08,E04945,11:20:53,23:11:36,Night
2023-12-07,E08163,23:51:26,16:32:50,Evening
2023-04-27,E00753,02:37:57,13:52:43,Morning
2023-12-17,E00785,16:35:58,05:57:48,Night
2023-08-14,E08126,03:44:28,18:27:02,Evening
2023-06-04,E01810,02:39:54,17:30:14,Morning
2023-06-27,E05427,10:52:37,10:19:38,Night
2023-06-09,E08817,02:47:58,03:17:52,Morning
2023-11-25,E04091,20:01:21,05:02:45,Morning
2023-06-30,E01012,12:53:49,05:18:16,Night
2023-01-12,E09167,01:32:29,08:00:19,Night
2023-08-10,E01951,13:08:15,07:16:47,Evening
2023-04-07,E03715,14:40:13,07:26:55,Evening
2023-09-29,E02891,21:43:45,19:54:54,Night
2023-01-04,E06026,23:56:00,22:50:52,Night
2023-04-26,E06088,05:07:45,05:37:10,Evening
2023-12-24,E04841,12:23:06,11:58:47,Night
2023-11-26,E02684,16:06:40,05:46:32,Evening
2023-07-03,E07210,16:22:06,07:10:19,Night
2023-04-08,E01230,08:19:48,12:51:28,Evening
2023-06-24,E08669,19:34:37,16:57:45,Evening
2023-09-28,E00276,05:24:22,10:03:31,Evening
2023-03-15,E06073,11:53:48,03:36:54,Morning
2023-06-16,E02369,17:50:30,11:58:18,Night
2023-03-02,E08539,20:04:47,15:49:47,Morning
2023-03-21,E03876,18:34:09,13:57:52,Morning
2023-07-30,E01371,10:46:33,09:57:32,Night
2023-05-26,E07099,07:49:04,07:29:37,Morning
2023-04-16,E09228,22:32:22,20:46:08,Morning
2023-01-30,E02971,09:19:37,19:03:25,Evening
2023-03-20,E02322,02:25:47,06:32:02,Evening
2023-02-22,E07537,06:40:09,03:12:58,Morning
2023-05-01,E06067,05:52:30,08:56:53,Evening
2023-01-27,E08779,20:19:41,00:23:43,Night
2023-02-02,E03623,13:05:09,03:30:10,Night
2023-10-14,E02821,00:48:53,03:23:24,Night
2023-04-11,E01588,02:45:29,06:31:37,Morning
2023-02-01,E07317,19:33:26,02:11:47,Night
2023-02-21,E04058,21:48:51,10:50:46,Morning
2023-09-10,E08019,15:10:15,17:56:03,Evening
2023-08-28,E01070,10:26:12,23:13:33,Evening
2023-06-12,E09198,00:44:04,19:45:47,Night
2023-01-05,E04358,19:10:50,05:18:51,Night
2023-12-18,E04280,19:12:01,13:16:44,Evening
2023-02-20,E07933,02:52:00,13:55:38,Evening
2023-06-19,E09016,14:32:57,05:06:42,Morning
2023-12-21,E04608,15:50:10,19:10:19,Morning
2023-05-18,E08937,12:00:51,08:31:17,Morning
2023-09-04,E04023,08:49:45,00:26:46,Evening
2023-06-22,E09844,11:31:36,03:51:36,Evening
2023-05-10,E07030,13:16:33,07:31:45,Night
2023-02-21,E02881,22:04:15,18:08:15,Evening
2023-03-23,E06658,00:21:54,03:01:50,Night
2023-12-25,E05739,18:15:29,13:52:08,Evening
2023-09-19,E01655,11:01:08,09:52:35,Night
2023-06-11,E03258,02:41:48,03:09:53,Night
2023-05-14,E02820,06:50:04,11:12:55,Evening
2023-12-16,E06978,14:06:23,00:00:06,Night
2023-09-01,E01111,20:17:10,03:43:54,Evening
2023-03-02,E02170,17:14:31,14:13:57,Morning
2023-03-28,E04065,08:27:05,03:23:37,Evening
2023-01-21,E03013,18:25:56,03:00:43,Morning
2023-11-23,E00254,06:17:42,04:34:42,Evening
2023-06-06,E01835,16:11:45,06:58:57,Evening
2023-02-17,E01839,16:06:52,17:22:59,Night
2023-10-20,E03325,05:05:38,04:47:50,Night
2023-07-26,E08045,14:53:57,17:27:25,Night
2023-08-14,E04245,08:46:49,14:38:23,Night
