Employee ID,Overtime Hours,Regular Hours,Pay per Hour,Total Salary
E07785,15,171,43.92,8169.12
E03580,0,147,27.84,4092.48
E03932,10,148,21.17,3344.86
E07113,9,129,10.32,1424.16
E01502,10,162,13.81,2375.32
E06493,15,130,14.18,2056.1
E02572,19,171,18.95,3600.5
E05473,7,180,46.13,8626.31
E07970,9,155,48.43,7942.52
E07687,3,159,29.81,4829.22
E02874,15,143,13.45,2125.1
E01672,14,160,41.94,7297.56
E04461,6,149,10.84,1680.2
E05939,11,137,44.7,6615.6
E05761,6,157,36.72,5985.36
E07838,0,176,20.08,3534.08
E06212,6,122,30.44,3896.32
E00923,1,132,31.41,4177.53
E07709,8,122,34.5,4485.0
E02854,17,155,17.07,2936.04
E09628,8,172,48.78,8780.4
E00832,2,177,47.66,8531.14
E07230,13,143,33.67,5252.52
E00721,11,170,32.04,5799.24
E00250,20,123,41.95,5998.85
E03859,15,122,25.68,3518.16
E07534,7,166,48.28,8352.44
E08434,16,175,35.87,6851.17
E05535,17,159,38.81,6830.56
E04761,10,165,21.73,3802.75
E09062,2,133,18.07,2439.45
E02569,1,174,34.05,5958.75
E00064,19,164,36.99,6769.17
E09479,17,152,43.87,7414.03
E07678,0,163,35.85,5843.55
E04628,18,144,38.62,6256.44
E08818,0,173,18.0,3114.0
E05796,17,156,29.56,5113.88
E06829,15,158,38.33,6631.09
E06078,19,143,44.49,7207.38
E04103,14,142,12.76,1990.56
E05736,16,153,34.44,5820.36
E00312,2,147,36.44,5429.56
E07762,10,178,25.35,4765.8
E05974,2,166,10.53,1769.04
E05613,0,141,39.49,5568.09
E05374,10,135,21.47,3113.15
E06272,2,132,32.12,4304.08
E08572,11,140,39.81,6011.31
E09962,5,147,14.65,2226.8
E02419,2,170,15.02,2583.44
E00480,5,173,19.2,3417.6
E03508,9,132,39.04,5504.64
E06837,3,150,19.7,3014.1
E01727,5,130,32.69,4413.15
E00176,9,147,15.15,2363.4
E00002,5,152,21.45,3367.65
E03156,9,148,34.53,5421.21
E04461,3,138,10.84,1528.44
E01729,19,160,19.12,3422.48
E00500,3,167,39.78,6762.6
E07558,9,142,41.94,6332.94
E05747,20,169,13.55,2560.95
E04722,15,149,27.61,4528.04
E00146,4,148,40.14,6101.28
E06091,18,153,23.1,3950.1
E09309,17,180,17.11,3370.67
E09610,15,175,45.64,8671.6
E02116,6,175,42.73,7734.13
E02077,6,153,42.9,6821.1
E07370,3,123,14.84,1869.84
E00567,5,168,11.4,1972.2
E00283,5,145,15.08,2262.0
E01590,4,136,13.68,1915.2
E03091,5,153,18.15,2867.7
E07878,20,162,26.45,4813.9
E06665,5,178,16.8,3074.4
E09430,16,137,21.04,3219.12
E03394,19,164,22.88,4187.04
E09799,13,140,18.46,2824.38
E07295,7,126,24.7,3285.1
E03122,1,147,18.16,2687.68
E03470,20,168,48.4,9099.2
E00061,13,176,36.77,6949.53
E05820,14,148,48.53,7861.86
E08354,13,164,44.45,7867.65
E03839,4,139,48.51,6936.93
E09865,18,158,12.42,2185.92
E07566,9,157,35.14,5833.24
E08953,18,132,18.65,2797.5
E08118,3,171,38.64,6723.36
E08451,5,162,31.58,5273.86
E09104,8,175,28.91,5290.53
E05444,16,130,42.18,6158.28
E04413,1,159,36.87,5899.2
E05182,4,175,26.09,4670.11
E01649,16,152,11.3,1898.4
E09681,15,125,45.2,6328.0
E06904,8,142,23.09,3463.5
E06747,18,130,12.21,1807.08
E09570,13,141,46.95,7230.3
E08659,4,135,44.65,6206.35
E04644,14,165,14.24,2548.96
E02935,18,165,45.4,8308.2
E01611,19,160,26.25,4698.75
E09764,9,134,41.63,5953.09
E06180,13,122,43.56,5880.6
E07362,17,137,25.47,3922.38
E01157,3,152,13.63,2112.65
E02751,16,161,48.04,8503.08
E08193,17,169,31.76,5907.36
E03258,4,159,48.1,7840.3
E05336,2,152,44.94,6920.76
E08394,16,138,13.77,2120.58
E07925,8,172,42.65,7677.0
E02452,12,170,19.85,3612.7
E03673,11,144,21.85,3386.75
E09633,11,146,21.71,3408.47
E05829,18,177,49.44,9640.8
E00266,19,164,18.56,3396.48
E07330,4,167,17.23,2946.33
E09561,4,162,36.72,6095.52
E02464,17,158,35.32,6181.0
E09572,14,172,31.59,5875.74
E01263,7,180,26.53,4961.11
E05173,9,122,30.94,4053.14
E06507,13,150,21.21,3457.23
E09433,20,150,13.66,2322.2
E04855,14,178,10.63,2040.96
E06641,13,174,35.5,6638.5
E03705,13,140,39.45,6035.85
E04898,13,177,23.27,4421.3
E02166,9,176,27.18,5028.3
E00112,4,121,24.17,3021.25
E06465,1,168,44.68,7550.92
E08334,8,146,37.18,5725.72
E04808,20,140,47.91,7665.6
E07921,18,179,42.46,8364.62
E03818,16,131,35.57,5228.79
E09057,10,166,10.42,1833.92
E07076,20,142,16.78,2718.36
E01049,3,177,12.85,2313.0
E01802,4,132,45.13,6137.68
E07120,9,132,19.58,2760.78
E05809,1,176,28.46,5037.42
E01179,10,169,21.82,3905.78
E01127,17,177,16.59,3218.46
E01764,4,127,39.86,5221.66
E07130,2,166,49.48,8312.64
E02035,17,154,11.12,1901.52
E00179,13,162,25.98,4546.5
E04766,10,166,15.87,2793.12
E09982,2,166,17.97,3018.96
E07760,16,124,14.3,2002.0
E00649,1,177,28.16,5012.48
E00268,1,157,19.3,3049.4
E04865,15,146,48.68,7837.48
E01095,12,173,12.16,2249.6
E01973,16,120,34.53,4696.08
E05821,9,169,44.0,7832.0
E01170,7,136,29.75,4254.25
E09314,3,180,17.99,3292.17
E07785,13,139,43.92,6675.84
E01637,16,122,39.54,5456.52
E07890,9,127,44.56,6060.16
E03563,3,166,30.32,5124.08
E08268,16,130,28.54,4166.84
E04503,0,174,19.93,3467.82
E08835,9,135,11.77,1694.88
E06313,4,141,20.06,2908.7
E06348,11,133,49.7,7156.8
E07174,3,179,36.56,6653.92
E02170,11,129,20.08,2811.2
E04782,20,161,17.64,3192.84
E07418,11,176,32.44,6066.28
E07550,6,166,26.63,4580.36
E00982,15,179,29.33,5690.02
E04927,20,168,30.6,5752.8
E02956,8,175,44.66,8172.78
E06873,2,147,15.12,2252.88
E04601,2,132,20.61,2761.74
E07995,12,179,49.58,9469.78
E05791,0,142,15.28,2169.76
E05106,13,154,11.55,1928.85
E02883,1,126,46.09,5853.43
E05501,13,173,42.29,7865.94
E07951,14,171,48.39,8952.15
E09271,1,167,23.2,3897.6
E02555,6,164,45.73,7774.1
E02586,3,168,18.76,3207.96
E01775,2,148,15.11,2266.5
E03454,18,130,11.64,1722.72
E03322,8,124,42.54,5615.28
E05002,10,124,19.01,2547.34
E05608,1,168,23.72,4008.68
E06155,11,130,37.58,5298.78
E08320,9,180,20.74,3919.86
E07877,11,156,14.3,2388.1
E09842,20,154,36.92,6424.08
E03281,4,163,43.33,7236.11
E05262,11,158,15.79,2668.51
E01701,3,147,49.69,7453.5
E05089,2,154,14.68,2290.08
E04413,7,169,36.87,6489.12
E04453,12,166,36.31,6463.18
E01032,7,123,17.72,2303.6
E00801,8,120,25.49,3262.72
E05668,5,127,32.18,4247.76
E08525,0,143,17.19,2458.17
E00458,12,173,10.97,2029.45
E01789,13,134,13.79,2027.13
E09471,11,158,29.97,5064.93
E03543,19,126,43.76,6345.2
E01968,15,177,26.08,5007.36
E01367,17,179,32.55,6379.8
E09567,19,169,42.17,7927.96
E09965,12,159,30.03,5135.13
E08622,12,134,41.94,6123.24
E05422,1,142,37.06,5299.58
E06439,13,156,33.09,5592.21
E01515,2,128,31.7,4121.0
E05911,4,166,17.5,2975.0
E00188,0,124,32.06,3975.44
E05931,18,162,21.1,3798.0
E00088,5,167,11.74,2019.28
E09692,0,150,38.99,5848.5
E02814,10,122,46.51,6139.32
E04198,3,169,16.72,2875.84
E01235,17,179,46.65,9143.4
E09184,6,149,32.35,5014.25
E03488,6,146,35.82,5444.64
E00070,17,120,32.9,4507.3
E00967,9,123,29.9,3946.8
E04263,0,131,37.73,4942.63
E06412,11,124,47.25,6378.75
E01324,12,142,30.72,4730.88
E04028,11,156,30.49,5091.83
E06658,11,122,33.85,4502.05
E09635,6,128,17.82,2387.88
E00449,19,153,30.94,5321.68
E08172,20,139,15.55,2472.45
E09382,3,167,34.32,5834.4
E01218,3,163,13.87,2302.42
E08079,7,151,13.86,2189.88
E07820,9,180,15.56,2940.84
E00551,19,124,32.7,4676.1
E05592,6,143,11.82,1761.18
E05546,12,146,49.55,7828.9
E08567,17,125,15.03,2134.26
E07905,20,152,35.55,6114.6
E05405,7,137,20.0,2880.0
E04199,9,159,41.54,6978.72
E06141,17,151,17.75,2982.0
E01479,1,130,32.57,4266.67
E06346,15,147,18.63,3018.06
E09593,4,131,48.75,6581.25
E04932,5,127,19.57,2583.24
E01821,20,131,34.43,5198.93
E01898,2,152,34.88,5371.52
E03084,6,167,41.77,7226.21
E09678,14,164,15.34,2730.52
E08144,18,150,11.14,1871.52
E01184,1,127,10.14,1297.92
E02214,4,180,44.58,8202.72
E00873,9,168,29.14,5157.78
E00179,18,132,25.98,3897.0
E09675,3,126,16.13,2080.77
E04312,14,126,42.37,5931.8
E05337,15,176,26.2,5004.2
E04182,12,180,12.94,2484.48
E00192,0,127,38.71,4916.17
E05939,12,128,44.7,6258.0
E05149,18,124,16.15,2293.3
E01710,20,156,10.53,1853.28
E06350,5,160,17.9,2953.5
E03427,0,126,38.61,4864.86
E02464,15,127,35.32,5015.44
E04088,16,137,21.28,3255.84
E03202,10,125,40.02,5402.7
E06800,4,150,29.17,4492.18
E09224,14,161,16.48,2884.0
E03908,3,166,49.0,8281.0
E07929,20,168,29.05,5461.4
E00676,11,152,24.72,4029.36
E03183,19,135,26.12,4022.48
E08945,14,173,32.4,6058.8
E00081,5,121,22.75,2866.5
E05585,2,150,40.55,6163.6
E09062,10,147,18.07,2836.99
E07318,16,123,23.19,3223.41
E04278,3,135,30.66,4231.08
E00154,4,145,22.26,3316.74
E06237,19,160,38.38,6870.02
E07396,12,173,20.81,3849.85
E06345,0,120,36.43,4371.6
E08242,4,175,48.92,8756.68
E00750,2,139,40.18,5665.38
E02930,20,128,46.53,6886.44
E00541,18,163,19.9,3601.9
E01471,0,171,19.79,3384.09
E04516,20,167,47.1,8807.7
E08314,8,145,40.01,6121.53
E04100,5,175,28.1,5058.0
E04024,13,166,47.52,8506.08
E05243,12,133,26.9,3900.5
E01954,5,121,18.1,2280.6
E06961,2,136,42.6,5878.8
E06430,7,153,40.84,6534.4
E09044,8,145,41.37,6329.61
E00436,5,159,17.4,2853.6
E06580,7,180,28.14,5262.18
E03691,20,162,22.09,4020.38
E03830,3,135,14.75,2035.5
E00532,4,158,49.3,7986.6
E00190,13,123,33.29,4527.44
E09001,9,137,48.24,7043.04
E09545,19,126,29.48,4274.6
E05004,14,155,33.23,5615.87
E04224,14,125,37.91,5269.49
E06225,4,170,32.11,5587.14
E01725,12,166,10.26,1826.28
E00318,3,171,47.93,8339.82
E06959,17,158,33.5,5862.5
E09512,20,176,17.29,3388.84
E01078,17,142,20.02,3183.18
E05248,4,162,49.15,8158.9
E06024,17,162,26.25,4698.75
E03850,8,154,28.7,4649.4
E01719,10,132,20.23,2872.66
E05655,7,136,14.61,2089.23
E06143,1,143,22.72,3271.68
E02656,17,149,19.39,3218.74
E02716,8,136,48.89,7040.16
E04945,15,129,33.56,4832.64
E08163,4,123,46.97,5965.19
E00753,14,163,21.2,3752.4
E00785,19,131,23.22,3483.0
E08126,1,156,13.66,2144.62
E01810,16,134,46.85,7027.5
E05427,9,156,19.21,3169.65
E08817,8,170,48.69,8666.82
E04091,4,166,41.89,7121.3
E01012,18,144,23.75,3847.5
E09167,20,128,25.62,3791.76
E01951,16,167,34.43,6300.69
E03715,15,131,42.39,6188.94
E02891,19,131,40.21,6031.5
E06026,11,129,41.85,5859.0
E06088,4,149,34.97,5350.41
E04841,6,146,32.55,4947.6
E02684,6,129,36.07,4869.45
E07210,5,148,20.04,3066.12
E01230,8,130,43.8,6044.4
E08669,16,176,17.35,3331.2
E00276,12,170,16.48,2999.36
E06073,2,124,22.69,2858.94
E02369,15,171,41.26,7674.36
E08539,15,120,33.31,4496.85
E03876,13,178,31.4,5997.4
E01371,3,170,49.29,8527.17
E07099,15,144,28.59,4545.81
E09228,15,128,14.62,2090.66
E02971,5,172,10.52,1862.04
E02322,19,132,15.62,2358.62
E07537,20,173,31.13,6008.09
E06067,20,128,38.35,5675.8
E08779,18,149,14.14,2361.38
E03623,12,139,20.84,3146.84
E02821,18,149,47.63,7954.21
E01588,10,160,37.73,6414.1
E07317,19,152,19.53,3339.63
E04058,11,152,16.71,2723.73
E08019,6,137,48.13,6882.59
E01070,15,131,11.3,1649.8
E09198,5,130,40.36,5448.6
E04358,11,143,20.38,3138.52
E04280,19,122,23.29,3283.89
E07933,15,157,37.28,6412.16
E09016,8,178,11.0,2046.0
E04608,18,152,19.15,3255.5
E08937,20,173,47.97,9258.21
E04023,5,130,43.92,5929.2
E09844,10,142,39.39,5987.28
E07030,14,128,44.82,6364.44
E02881,20,179,46.3,9213.7
E06658,6,131,33.85,4637.45
E05739,3,166,30.6,5171.4
E01655,20,168,38.17,7175.96
E03258,13,169,48.1,8754.2
E02820,11,150,29.81,4799.41
E06978,8,156,35.77,5866.28
E01111,10,163,41.69,7212.37
E02170,10,170,20.08,3614.4
E04065,4,151,11.68,1810.4
E03013,1,146,18.49,2718.03
E00254,15,175,26.42,5019.8
E01835,2,120,32.38,3950.36
E01839,2,138,38.29,5360.6
E03325,4,161,49.65,8192.25
E08045,2,145,36.18,5318.46
E04245,2,139,37.51,5288.91
E00632,11,134,20.53,2976.85
E00540,13,163,36.85,6485.6
E08337,1,142,10.53,1505.79
E05613,16,150,39.49,6555.34
E01541,7,163,42.84,7282.8
E09822,14,148,33.72,5462.64
E05505,3,135,18.63,2570.94
E08809,2,177,49.26,8817.54
E02014,13,171,33.98,6252.32
E00651,2,123,20.97,2621.25
E06313,2,141,20.06,2868.58
E00075,19,161,10.65,1917.0
E02891,6,164,40.21,6835.7
E09055,7,168,15.53,2717.75
E02909,17,120,34.95,4788.15
E03560,8,140,28.88,4274.24
E05726,10,168,46.16,8216.48
E04797,19,149,30.16,5066.88
E02186,14,161,48.99,8573.25
E08189,14,157,24.56,4199.76
E02887,15,139,10.44,1607.76
E08111,6,149,34.59,5361.45
E07601,15,139,42.52,6548.08
E02906,10,123,22.26,2960.58
E02391,17,176,11.24,2169.32
E03923,8,130,34.28,4730.64
E05858,13,121,19.85,2659.9
E04122,15,158,30.22,5228.06
E04567,0,168,24.67,4144.56
E06067,5,159,38.35,6289.4
E00940,7,133,16.53,2314.2
E07230,2,138,33.67,4713.8
E03000,5,158,27.81,4533.03
E07480,6,121,48.21,6122.67
E06991,0,125,28.44,3555.0
E09731,19,150,11.49,1941.81
E09260,15,138,43.62,6673.86
E05039,0,131,45.12,5910.72
E08972,13,129,32.9,4671.8
E02375,1,132,39.4,5240.2
E02919,17,128,32.71,4742.95
E06315,9,168,43.13,7634.01
E04672,15,164,36.89,6603.31
E01759,14,143,38.39,6027.23
E09939,12,175,28.99,5421.13
E01753,11,128,29.33,4076.87
E04693,10,122,39.36,5195.52
E04221,1,140,23.84,3361.44
E06179,3,136,45.64,6343.96
E09702,2,169,16.5,2821.5
E06580,9,146,28.14,4361.7
E08331,4,169,19.53,3378.69
E07634,3,121,44.03,5459.72
E01807,14,152,39.69,6588.54
E03759,16,151,46.29,7730.43
E03613,8,160,35.88,6027.84
E08862,0,156,29.3,4570.8
E00411,17,132,11.63,1732.87
E07113,7,164,10.32,1764.72
E01113,13,147,16.74,2678.4
E08399,17,125,42.12,5981.04
E09847,17,149,14.43,2395.38
E08658,14,180,16.56,3212.64
E09081,14,158,13.66,2349.52
E05599,17,160,34.42,6092.34
E03554,3,140,35.09,5017.87
E05031,16,170,24.05,4473.3
E09671,12,160,24.77,4260.44
E06682,12,139,48.04,7254.04
E04594,19,179,12.48,2471.04
E09695,18,151,24.83,4196.27
E06188,14,165,48.59,8697.61
E04190,11,166,49.75,8805.75
E02929,5,139,27.2,3916.8
E01362,12,155,47.38,7912.46
E02510,0,145,10.71,1552.95
E04514,20,162,11.24,2045.68
E01121,2,155,38.77,6086.89
E06130,12,164,38.72,6814.72
E00912,0,169,36.96,6246.24
E01617,13,168,39.19,7093.39
E05935,8,148,48.85,7620.6
E07256,6,162,28.97,4866.96
E06162,13,134,43.98,6465.06
E02074,20,140,18.0,2880.0
E03420,14,148,18.73,3034.26
E02233,1,140,14.12,1990.92
E08918,9,157,18.84,3127.44
E05507,10,138,45.21,6691.08
E08713,2,164,19.72,3273.52
E03466,0,178,47.65,8481.7
E05200,15,140,17.52,2715.6
E09715,8,180,10.25,1927.0
E04573,18,178,37.13,7277.48
E09824,0,167,36.17,6040.39
E02560,3,174,23.32,4127.64
E02943,2,168,14.48,2461.6
E07468,12,165,46.19,8175.63
E07853,0,129,10.31,1329.99
E00778,9,180,15.1,2853.9
E09512,2,134,17.29,2351.44
E01384,10,122,31.74,4189.68
E02466,20,171,30.22,5772.02
E03990,14,146,34.57,5531.2
E06751,17,163,47.09,8476.2
E04954,12,161,11.37,1967.01
E06766,17,167,12.16,2237.44
E06618,7,124,36.31,4756.61
E03443,14,160,47.74,8306.76
E06453,4,172,47.2,8307.2
E01540,20,180,20.03,4006.0
E05353,18,144,12.46,2018.52
E02906,10,140,22.26,3339.0
E09682,19,143,18.4,2980.8
E09244,14,123,36.05,4938.85
E01073,19,170,10.61,2005.29
E03860,11,172,29.21,5345.43
E00286,20,130,38.44,5766.0
E09184,6,169,32.35,5661.25
E02645,10,125,38.49,5196.15
E01432,7,132,43.13,5995.07
E06015,17,165,17.54,3192.28
E00820,10,140,24.69,3703.5
E08992,0,133,14.19,1887.27
E01033,6,162,11.81,1984.08
E00540,20,149,36.85,6227.65
E03967,3,160,21.92,3572.96
E09419,15,141,45.04,7026.24
E04602,8,169,39.74,7033.98
E02328,5,132,15.46,2118.02
E09149,4,140,46.79,6737.76
E00840,16,167,29.72,5438.76
E09184,15,158,32.35,5596.55
E03642,4,157,47.82,7699.02
E00190,17,146,33.29,5426.27
E03105,0,129,23.7,3057.3
E07565,7,161,35.81,6016.08
E06191,1,180,12.76,2309.56
E05976,10,141,48.85,7376.35
E00787,1,151,47.9,7280.8
E09127,3,169,12.96,2229.12
E08954,16,122,24.41,3368.58
E00693,2,156,23.54,3719.32
E04405,14,137,49.43,7463.93
E00728,16,156,48.85,8402.2
E07205,12,126,31.19,4304.22
E00230,19,145,11.89,1949.96
E05039,6,144,45.12,6768.0
E04684,10,168,29.38,5229.64
E05237,14,174,38.63,7262.44
E07721,1,153,43.38,6680.52
E01922,9,167,39.28,6913.28
E01153,16,174,11.58,2200.2
E07758,4,142,15.8,2306.8
E00772,0,133,18.94,2519.02
E01785,3,147,28.2,4230.0
E08385,9,133,33.37,4738.54
E05288,20,178,49.61,9822.78
E02945,1,125,14.49,1825.74
E01656,2,139,43.62,6150.42
E09577,9,152,41.06,6610.66
E09150,5,168,17.82,3082.86
E09463,18,153,42.95,7344.45
E00842,15,170,28.96,5357.6
E00958,13,157,24.02,4083.4
E04103,1,122,12.76,1569.48
E07001,1,142,45.92,6566.56
E09963,12,155,20.85,3481.95
E05297,0,174,49.44,8602.56
E04968,14,152,16.51,2740.66
E04526,18,163,14.68,2657.08
E06622,12,132,24.87,3581.28
E08196,14,155,37.71,6372.99
E00978,13,124,19.57,2681.09
E03662,18,141,19.98,3176.82
E07587,17,131,44.27,6551.96
E08727,1,150,39.44,5955.44
E03828,9,163,49.28,8476.16
E07250,11,144,49.95,7742.25
E03004,15,161,45.28,7969.28
E06945,17,139,48.61,7583.16
E09898,3,165,15.78,2651.04
E03621,0,126,39.75,5008.5
E08322,20,140,15.65,2504.0
E06799,9,177,13.92,2589.12
E02342,15,155,38.03,6465.1
E07854,1,130,39.17,5131.27
E00986,18,171,22.61,4273.29
E02242,9,154,48.8,7954.4
E03816,13,158,29.88,5109.48
E01072,17,175,14.37,2759.04
E04117,8,169,17.96,3178.92
E00416,0,161,34.48,5551.28
E04549,20,128,15.39,2277.72
E06061,17,163,24.54,4417.2
E09059,7,134,48.09,6780.69
E06884,5,173,46.99,8364.22
E03124,12,179,17.37,3317.67
E09124,1,165,17.52,2908.32
E03513,12,158,42.95,7301.5
E08968,1,178,39.8,7124.2
E05027,4,133,27.48,3764.76
E04522,11,168,17.58,3146.82
E04829,13,131,27.09,3900.96
E02818,8,177,18.73,3465.05
E00744,6,129,33.89,4575.15
E09992,19,147,16.23,2694.18
E00756,16,132,40.18,5946.64
E03659,2,152,23.74,3655.96
E02899,13,133,11.75,1715.5
E00666,15,164,48.69,8715.51
E09381,0,149,10.44,1555.56
E02747,12,158,35.69,6067.3
E05391,15,146,32.82,5284.02
E00386,11,178,18.17,3434.13
E00723,7,166,44.4,7681.2
E09394,10,134,20.23,2913.12
E02971,19,128,10.52,1546.44
E08800,3,159,41.09,6656.58
E07945,12,120,30.43,4016.76
E07123,17,127,17.47,2515.68
E05032,0,158,24.5,3871.0
E05187,16,127,40.7,5820.1
E06726,16,130,48.29,7050.34
E00792,17,164,18.21,3296.01
E09628,15,175,48.78,9268.2
E08090,14,123,35.78,4901.86
E08803,14,137,22.37,3377.87
E00475,20,137,49.96,7843.72
E04730,13,175,10.3,1936.4
E04522,3,137,17.58,2461.2
E04388,6,149,32.77,5079.35
E05938,8,124,23.71,3129.72
E01176,6,137,29.82,4264.26
E09922,4,123,29.91,3798.57
E09508,11,164,45.54,7969.5
E04513,16,165,38.14,6903.34
E01809,9,163,21.24,3653.28
E09741,17,144,28.86,4646.46
E01852,13,165,38.8,6906.4
E03820,8,167,46.09,8065.75
E08287,7,145,31.63,4807.76
E08316,2,176,24.47,4355.66
E09349,12,163,11.68,2044.0
E01890,3,154,21.61,3392.77
E08983,17,177,40.15,7789.1
E08373,12,144,47.78,7453.68
E04378,9,149,21.51,3398.58
E02980,2,159,38.09,6132.49
E04782,19,124,17.64,2522.52
E05043,7,140,31.31,4602.57
E02286,4,144,43.19,6392.12
E07424,9,133,39.33,5584.86
E03906,20,126,27.84,4064.64
E04971,0,177,12.46,2205.42
E01524,1,178,11.81,2113.99
E07596,10,120,38.51,5006.3
E03500,4,176,46.27,8328.6
E02534,12,154,18.99,3152.34
E07443,16,161,11.56,2046.12
E03832,15,140,27.62,4281.1
E02234,11,144,12.95,2007.25
E04132,7,171,15.79,2810.62
E06793,16,124,48.93,6850.2
E07133,8,136,10.28,1480.32
E00059,19,146,45.02,7428.3
E03440,14,161,28.88,5054.0
E01596,7,160,36.67,6123.89
E01094,16,128,30.66,4415.04
E06891,11,153,44.87,7358.68
E08310,0,165,47.66,7863.9
E08405,0,165,29.48,4864.2
E07773,10,151,24.58,3957.38
E02694,8,145,44.67,6834.51
E01638,0,154,26.53,4085.62
E07170,3,176,46.02,8237.58
E04855,11,154,10.63,1753.95
E08867,20,155,47.69,8345.75
E03136,1,158,11.89,1890.51
E09785,18,135,11.95,1828.35
E01445,10,145,20.94,3245.7
E01311,8,145,15.87,2428.11
E00585,14,153,38.69,6461.23
E02863,1,170,21.63,3698.73
E08454,0,124,11.22,1391.28
E02464,20,143,35.32,5757.16
E08249,0,176,42.16,7420.16
E03196,10,179,34.3,6482.7
E01542,8,148,48.82,7615.92
E02201,19,145,16.87,2766.68
E05485,7,132,21.56,2996.84
E03064,4,156,31.17,4987.2
E04018,14,171,26.38,4880.3
E03883,11,135,47.77,6974.42
E04764,16,143,39.55,6288.45
E00925,1,141,16.3,2314.6
E06299,10,125,19.03,2569.05
E01007,17,123,22.75,3185.0
E08147,14,166,21.5,3870.0
E07888,17,172,45.75,8646.75
E07265,4,145,42.41,6319.09
E08844,2,152,38.48,5925.92
E04707,20,126,21.88,3194.48
E04976,16,176,30.02,5763.84
E01259,9,165,47.85,8325.9
E04200,12,166,18.56,3303.68
E08216,7,137,44.36,6387.84
E07704,14,163,31.9,5646.3
E04118,7,161,30.74,5164.32
E01468,17,155,10.13,1742.36
E02551,9,135,20.88,3006.72
E01035,0,175,22.96,4018.0
E03751,8,125,10.04,1335.32
E01092,3,159,27.6,4471.2
E09796,18,176,27.64,5362.16
E05050,5,123,40.36,5166.08
E07521,5,166,38.8,6634.8
E04263,9,154,37.73,6149.99
E03055,11,133,36.58,5267.52
E05548,18,121,15.88,2207.32
E01857,6,134,41.39,5794.6
E01712,18,161,47.92,8577.68
E02611,19,167,41.79,7772.94
E02207,8,146,21.42,3298.68
E00970,20,134,26.19,4033.26
E02874,6,124,13.45,1748.5
E03270,10,167,37.79,6688.83
E00316,17,121,47.29,6526.02
E04532,1,142,12.49,1786.07
E03120,8,164,19.45,3345.4
E01297,17,140,44.44,6977.08
E08014,4,125,39.55,5101.95
E02435,20,144,43.76,7176.64
E03922,20,135,13.63,2112.65
E02168,3,176,16.41,2937.39
E02231,14,177,47.82,9133.62
E05008,1,148,42.19,6286.31
E09229,0,125,40.75,5093.75
E03397,14,146,32.95,5272.0
E05602,8,128,27.44,3731.84
E03000,0,152,27.81,4227.12
E00029,9,154,21.75,3545.25
E02588,6,143,15.16,2258.84
E04284,14,122,21.24,2888.64
E07029,0,131,10.91,1429.21
E08620,5,180,31.3,5790.5
E00811,15,128,37.6,5376.8
E06074,15,159,28.41,4943.34
E03029,7,144,41.49,6264.99
E07595,20,158,21.64,3851.92
E01095,16,136,12.16,1848.32
E00461,1,177,28.69,5106.82
E04543,7,154,13.86,2231.46
E04236,13,165,33.96,6044.88
E07421,9,170,13.64,2441.56
E01869,4,121,17.66,2207.5
E01284,11,121,16.1,2125.2
E03017,9,180,49.34,9325.26
E05517,15,158,47.6,8234.8
E01964,13,140,18.93,2896.29
E07819,18,171,26.51,5010.39
E09921,12,162,48.2,8386.8
E00937,10,128,42.84,5911.92
E00797,15,134,31.79,4736.71
E09924,10,149,27.88,4432.92
E03669,12,139,49.44,7465.44
E08874,13,151,21.5,3526.0
E06853,7,141,32.93,4873.64
E04491,6,176,42.58,7749.56
E04744,0,177,13.91,2462.07
E08291,14,154,30.57,5135.76
E05693,4,172,37.08,6526.08
E07241,18,163,26.59,4812.79
E03578,10,129,38.95,5414.05
E01408,8,160,43.25,7266.0
E04538,20,171,43.82,8369.62
E06970,1,172,46.77,8091.21
E02334,19,138,41.28,6480.96
E07886,2,121,31.12,3827.76
E07223,3,169,12.49,2148.28
E08865,4,156,34.18,5468.8
E04972,6,159,32.01,5281.65
E09618,5,171,34.24,6026.24
E08379,5,142,24.6,3616.2
E04978,6,120,45.82,5773.32
E01466,11,143,41.06,6323.24
E06180,13,143,43.56,6795.36
E09810,4,125,45.08,5815.32
E04696,10,167,42.39,7503.03
E02179,19,160,22.4,4009.6
E02744,6,154,39.89,6382.4
E03276,0,176,34.52,6075.52
E00330,13,138,46.81,7068.31
E09154,5,122,25.79,3275.33
E08482,18,130,22.71,3361.08
E03534,16,120,20.17,2743.12
E00113,19,127,16.84,2458.64
E01337,10,126,20.99,2854.64
E07646,3,123,44.29,5580.54
E04072,2,136,21.28,2936.64
E06542,17,155,33.08,5689.76
E08829,7,160,12.91,2155.97
E07751,0,133,17.74,2359.42
E02183,9,165,18.56,3229.44
E02603,11,128,30.09,4182.51
E06931,12,166,27.05,4814.9
E04723,9,179,47.07,8849.16
E08400,12,177,42.57,8045.73
E02775,2,129,32.28,4228.68
E06620,19,132,20.65,3118.15
E09140,19,145,47.61,7808.04
E07073,2,128,18.19,2364.7
E01852,14,130,38.8,5587.2
E05199,2,151,24.72,3782.16
E03928,9,158,17.66,2949.22
E05622,9,140,19.45,2898.05
E02944,6,168,44.96,7823.04
E07650,12,132,23.77,3422.88
E06755,14,142,49.65,7745.4
E05801,20,170,20.68,3929.2
