Order ID,Production Start Date,Completion Date,Delays (days),Issues
O009116,2023-08-01,2023-08-04,0,Machine Breakdown
O009117,2023-05-26,2023-05-28,3,Material Shortage
O009118,2023-04-15,2023-04-20,0,None
O009119,2023-03-08,2023-03-12,0,Machine Breakdown
O009120,2023-02-05,2023-02-09,4,None
O009121,2023-02-16,2023-02-18,2,Quality Issue
O009122,2023-05-27,2023-05-30,0,Machine Breakdown
O009123,2023-01-09,2023-01-15,4,Quality Issue
O009124,2023-05-05,2023-05-12,1,None
O009125,2023-08-11,2023-08-18,1,Quality Issue
O009126,2024-01-03,2024-01-13,3,Material Shortage
O009127,2023-05-20,2023-05-27,3,Machine Breakdown
O009128,2023-07-09,2023-07-10,0,None
O009129,2023-12-25,2023-12-26,4,Quality Issue
O009130,2023-03-02,2023-03-10,2,None
O009131,2023-09-11,2023-09-13,4,None
O009132,2024-01-01,2024-01-11,4,Material Shortage
O009133,2023-10-15,2023-10-25,0,Quality Issue
O009134,2023-09-23,2023-09-25,2,Material Shortage
O009135,2023-09-11,2023-09-16,2,Machine Breakdown
O009136,2023-01-17,2023-01-27,1,Machine Breakdown
O009137,2023-11-02,2023-11-05,3,Quality Issue
O009138,2023-12-02,2023-12-04,2,Machine Breakdown
O009139,2023-08-02,2023-08-11,4,Material Shortage
O009140,2023-04-11,2023-04-15,2,Material Shortage
O009141,2023-04-28,2023-05-01,1,None
O009142,2023-12-10,2023-12-14,0,Machine Breakdown
O009143,2023-02-14,2023-02-19,2,Quality Issue
O009144,2023-10-12,2023-10-13,3,Material Shortage
O009145,2023-09-09,2023-09-10,2,Quality Issue
O009146,2023-06-06,2023-06-12,0,Machine Breakdown
O009147,2023-03-24,2023-03-27,1,None
O009148,2023-09-16,2023-09-23,0,Machine Breakdown
O009149,2023-04-25,2023-05-03,1,Quality Issue
O009150,2023-06-04,2023-06-10,3,Material Shortage
O009151,2023-01-29,2023-02-08,4,Material Shortage
O009152,2023-11-01,2023-11-09,4,None
O009153,2023-04-21,2023-04-30,4,Machine Breakdown
O009154,2023-05-20,2023-05-30,2,Material Shortage
O009155,2023-04-12,2023-04-18,3,None
O009156,2023-05-19,2023-05-22,4,Machine Breakdown
O009157,2023-06-11,2023-06-15,1,Machine Breakdown
O009158,2023-01-07,2023-01-09,1,Quality Issue
O009159,2023-06-03,2023-06-08,4,Machine Breakdown
O009160,2023-06-22,2023-06-23,1,Quality Issue
O009161,2023-07-26,2023-08-02,0,Material Shortage
O009162,2023-06-12,2023-06-20,4,Machine Breakdown
O009163,2023-05-10,2023-05-11,3,Machine Breakdown
O009164,2023-02-28,2023-03-10,3,Machine Breakdown
O009165,2023-12-16,2023-12-19,0,Machine Breakdown
O009166,2023-06-22,2023-06-24,2,Quality Issue
O009167,2023-10-28,2023-11-05,4,Machine Breakdown
O009168,2023-05-05,2023-05-12,3,Quality Issue
O009169,2023-06-23,2023-06-27,4,None
O009170,2023-04-22,2023-04-24,3,Quality Issue
O009171,2023-03-18,2023-03-24,4,None
O009172,2023-09-19,2023-09-21,4,Material Shortage
O009173,2023-03-10,2023-03-17,3,None
O009174,2023-11-24,2023-12-02,1,Material Shortage
O009175,2023-02-06,2023-02-07,1,Material Shortage
O009176,2023-09-23,2023-09-26,1,Material Shortage
O009177,2023-09-28,2023-10-05,1,None
O009178,2023-04-27,2023-05-03,4,None
O009179,2023-08-11,2023-08-16,4,Quality Issue
O009180,2023-04-23,2023-04-24,0,Material Shortage
O009181,2023-10-04,2023-10-12,3,Machine Breakdown
O009182,2023-04-01,2023-04-09,0,Material Shortage
O009183,2023-04-09,2023-04-14,2,Material Shortage
O009184,2023-12-02,2023-12-12,2,Machine Breakdown
O009185,2023-10-05,2023-10-09,0,None
O009186,2023-08-14,2023-08-19,4,Quality Issue
O009187,2023-03-11,2023-03-12,4,Machine Breakdown
O009188,2023-06-20,2023-06-26,2,Material Shortage
O009189,2023-10-04,2023-10-06,2,None
O009190,2023-05-24,2023-05-25,1,Quality Issue
O009191,2023-09-16,2023-09-25,1,Quality Issue
O009192,2023-05-13,2023-05-19,4,Machine Breakdown
O009193,2023-01-06,2023-01-14,4,Quality Issue
O009194,2023-07-10,2023-07-13,0,Machine Breakdown
O009195,2023-07-12,2023-07-13,1,Quality Issue
O009196,2023-06-17,2023-06-20,3,Quality Issue
O009197,2023-01-09,2023-01-13,1,Material Shortage
O009198,2023-12-10,2023-12-16,2,Material Shortage
O009199,2023-11-13,2023-11-18,1,Material Shortage
O009200,2023-07-09,2023-07-10,3,Material Shortage
O009201,2023-07-23,2023-07-31,4,Material Shortage
O009202,2023-05-22,2023-05-29,2,Machine Breakdown
O009203,2023-08-27,2023-09-02,0,Quality Issue
O009204,2023-11-04,2023-11-06,3,Quality Issue
O009205,2023-04-09,2023-04-14,4,Quality Issue
O009206,2023-07-16,2023-07-22,2,Machine Breakdown
O009207,2023-07-30,2023-08-04,1,Material Shortage
O009208,2023-08-12,2023-08-20,1,None
O009209,2023-05-28,2023-06-01,2,None
O009210,2023-12-22,2023-12-25,4,None
O009211,2023-08-14,2023-08-23,0,Quality Issue
O009212,2023-12-30,2024-01-06,0,Machine Breakdown
O009213,2023-09-23,2023-10-02,1,Quality Issue
O009214,2023-02-13,2023-02-16,4,None
O009215,2023-02-26,2023-03-01,4,None
O009216,2023-03-04,2023-03-12,0,Quality Issue
O009217,2023-01-31,2023-02-04,0,Material Shortage
O009218,2023-05-12,2023-05-17,4,Material Shortage
O009219,2023-02-03,2023-02-07,3,Quality Issue
O009220,2023-03-06,2023-03-08,4,Material Shortage
O009221,2023-09-30,2023-10-07,0,Machine Breakdown
O009222,2023-11-29,2023-12-06,0,None
O009223,2023-07-20,2023-07-24,1,Machine Breakdown
O009224,2023-06-12,2023-06-15,4,Material Shortage
O009225,2023-12-09,2023-12-12,1,Machine Breakdown
O009226,2023-01-20,2023-01-23,4,Quality Issue
O009227,2023-08-18,2023-08-24,1,Quality Issue
O009228,2023-05-25,2023-05-26,1,Machine Breakdown
O009229,2023-11-23,2023-11-30,3,Quality Issue
O009230,2023-08-09,2023-08-14,3,Quality Issue
O009231,2023-02-24,2023-03-02,1,None
O009232,2023-10-12,2023-10-13,2,None
O009233,2023-11-25,2023-11-28,1,None
O009234,2023-02-08,2023-02-17,2,Quality Issue
O009235,2023-01-23,2023-01-30,3,Material Shortage
O009236,2023-03-02,2023-03-11,0,Material Shortage
O009237,2023-07-13,2023-07-23,3,Quality Issue
O009238,2023-07-04,2023-07-13,0,None
O009239,2023-10-23,2023-11-02,3,Quality Issue
O009240,2023-04-26,2023-04-30,1,Quality Issue
O009241,2023-10-31,2023-11-05,4,Material Shortage
O009242,2023-07-18,2023-07-27,1,Material Shortage
O009243,2023-10-09,2023-10-18,1,Machine Breakdown
O009244,2023-04-19,2023-04-21,4,None
O009245,2023-08-20,2023-08-23,3,Material Shortage
O009246,2023-11-17,2023-11-23,1,None
O009247,2023-05-03,2023-05-09,0,None
O009248,2023-05-04,2023-05-05,2,None
O009249,2023-05-19,2023-05-22,3,None
O009250,2023-08-13,2023-08-16,3,Quality Issue
O009251,2023-08-17,2023-08-24,0,Machine Breakdown
O009252,2023-12-24,2023-12-27,3,Machine Breakdown
O009253,2023-06-17,2023-06-25,0,Material Shortage
O009254,2023-02-15,2023-02-22,3,Machine Breakdown
O009255,2023-09-15,2023-09-19,4,Quality Issue
O009256,2023-01-30,2023-02-09,2,Quality Issue
O009257,2023-08-23,2023-08-25,3,Material Shortage
O009258,2023-12-12,2023-12-14,2,None
O009259,2023-09-30,2023-10-09,2,Material Shortage
O009260,2023-08-15,2023-08-25,2,None
O009261,2023-06-12,2023-06-20,2,None
O009262,2023-04-15,2023-04-19,1,Machine Breakdown
O009263,2023-03-03,2023-03-09,3,Material Shortage
O009264,2023-07-04,2023-07-05,0,Quality Issue
O009265,2023-09-07,2023-09-15,1,Quality Issue
O009266,2023-10-08,2023-10-11,1,Quality Issue
O009267,2023-03-28,2023-04-05,4,Quality Issue
O009268,2023-05-25,2023-06-04,3,Machine Breakdown
O009269,2023-07-04,2023-07-11,3,Quality Issue
O009270,2023-01-05,2023-01-09,3,Quality Issue
O009271,2023-05-17,2023-05-24,0,None
O009272,2023-12-06,2023-12-09,3,None
O009273,2023-10-14,2023-10-16,4,Quality Issue
O009274,2023-01-22,2023-01-28,1,Material Shortage
O009275,2023-09-16,2023-09-22,0,Material Shortage
O009276,2023-10-30,2023-11-08,1,Machine Breakdown
O009277,2023-11-27,2023-12-06,2,None
O009278,2023-09-07,2023-09-08,2,Material Shortage
O009279,2023-12-21,2023-12-28,0,Machine Breakdown
O009280,2023-10-30,2023-11-03,1,Machine Breakdown
O009281,2023-05-03,2023-05-04,1,None
O009282,2023-05-25,2023-06-03,2,Machine Breakdown
O009283,2023-09-23,2023-09-25,4,Material Shortage
O009284,2023-05-18,2023-05-26,3,Quality Issue
O009285,2023-05-06,2023-05-15,1,Machine Breakdown
O009286,2023-07-22,2023-07-23,1,Machine Breakdown
O009287,2023-02-10,2023-02-11,0,Machine Breakdown
O009288,2023-01-22,2023-01-23,3,Machine Breakdown
O009289,2023-05-28,2023-06-05,4,Machine Breakdown
O009290,2023-07-16,2023-07-23,3,Material Shortage
O009291,2023-04-26,2023-05-04,2,Quality Issue
O009292,2023-04-16,2023-04-18,4,Material Shortage
O009293,2023-04-11,2023-04-15,4,None
O009294,2023-03-08,2023-03-18,2,Machine Breakdown
O009295,2023-06-21,2023-06-27,0,None
O009296,2023-02-18,2023-02-28,2,Quality Issue
O009297,2023-09-30,2023-10-03,2,Material Shortage
O009298,2023-11-13,2023-11-17,0,None
O009299,2023-10-24,2023-11-03,0,Material Shortage
O009300,2023-05-09,2023-05-14,0,Quality Issue
O009301,2023-04-23,2023-04-24,2,Material Shortage
O009302,2023-02-12,2023-02-20,3,Material Shortage
O009303,2023-12-22,2023-12-28,1,None
O009304,2023-06-10,2023-06-20,4,Quality Issue
O009305,2023-11-22,2023-12-02,3,Machine Breakdown
O009306,2023-06-18,2023-06-28,1,Machine Breakdown
O009307,2023-01-09,2023-01-11,0,Material Shortage
O009308,2023-09-27,2023-10-01,0,None
O009309,2023-02-28,2023-03-02,3,Machine Breakdown
O009310,2023-12-29,2023-12-30,1,Quality Issue
O009311,2023-09-05,2023-09-06,0,Quality Issue
O009312,2023-09-02,2023-09-07,1,None
O009313,2023-03-17,2023-03-23,3,Machine Breakdown
O009314,2023-10-22,2023-10-26,3,Material Shortage
O009315,2023-05-31,2023-06-05,1,None
O009316,2023-12-08,2023-12-12,1,Quality Issue
O009317,2023-08-14,2023-08-22,0,Material Shortage
O009318,2023-08-14,2023-08-16,2,Material Shortage
O009319,2023-12-15,2023-12-19,0,None
O009320,2023-11-14,2023-11-19,0,Material Shortage
O009321,2023-01-13,2023-01-19,0,Machine Breakdown
O009322,2023-03-28,2023-04-03,2,Quality Issue
O009323,2023-08-29,2023-09-01,2,None
O009324,2023-06-17,2023-06-18,1,None
O009325,2023-03-20,2023-03-28,1,Material Shortage
O009326,2023-11-05,2023-11-11,3,Quality Issue
O009327,2023-11-21,2023-11-22,3,None
O009328,2023-10-18,2023-10-28,4,None
O009329,2023-05-23,2023-05-30,1,Quality Issue
O009330,2023-03-17,2023-03-25,2,Quality Issue
O009331,2023-02-17,2023-02-24,3,Material Shortage
O009332,2023-03-10,2023-03-17,1,Machine Breakdown
O009333,2023-12-31,2024-01-09,1,Quality Issue
O009334,2023-04-23,2023-04-26,3,Machine Breakdown
O009335,2023-08-09,2023-08-16,0,Quality Issue
O009336,2023-04-25,2023-04-29,2,Machine Breakdown
O009337,2023-02-20,2023-02-22,0,None
O009338,2023-08-18,2023-08-20,4,Material Shortage
O009339,2023-06-11,2023-06-16,3,Quality Issue
O009340,2023-07-08,2023-07-17,3,Material Shortage
O009341,2023-06-17,2023-06-25,3,Quality Issue
O009342,2023-01-30,2023-02-05,4,None
O009343,2023-01-11,2023-01-12,3,Machine Breakdown
O009344,2023-05-30,2023-06-05,3,Material Shortage
O009345,2023-12-19,2023-12-20,2,None
O009346,2023-12-03,2023-12-09,2,Machine Breakdown
O009347,2023-05-06,2023-05-11,2,Quality Issue
O009348,2023-04-29,2023-04-30,1,Machine Breakdown
O009349,2023-02-20,2023-02-26,1,None
O009350,2023-01-29,2023-02-02,0,None
O009351,2023-03-03,2023-03-09,0,None
O009352,2023-02-20,2023-02-26,2,Material Shortage
O009353,2023-04-01,2023-04-10,0,Quality Issue
O009354,2023-02-10,2023-02-20,1,Quality Issue
O009355,2024-01-02,2024-01-04,4,Material Shortage
O009356,2023-07-25,2023-07-30,0,Quality Issue
O009357,2023-12-03,2023-12-04,0,Quality Issue
O009358,2023-03-13,2023-03-23,4,Material Shortage
O009359,2023-08-31,2023-09-02,0,None
O009360,2023-01-16,2023-01-23,3,Machine Breakdown
O009361,2023-10-02,2023-10-08,3,Quality Issue
O009362,2023-10-01,2023-10-03,0,None
O009363,2023-09-05,2023-09-06,4,Machine Breakdown
O009364,2023-10-28,2023-10-29,4,Quality Issue
O009365,2023-07-09,2023-07-12,0,Machine Breakdown
O009366,2023-08-15,2023-08-19,4,None
O009367,2023-11-06,2023-11-11,1,Material Shortage
O009368,2023-08-12,2023-08-14,0,None
O009369,2023-05-18,2023-05-21,2,Machine Breakdown
O009370,2023-10-03,2023-10-12,3,Quality Issue
O009371,2023-10-18,2023-10-23,3,Material Shortage
O009372,2023-03-19,2023-03-22,4,Quality Issue
O009373,2023-12-18,2023-12-24,4,Material Shortage
O009374,2023-05-20,2023-05-21,4,Material Shortage
O009375,2023-01-31,2023-02-04,2,Machine Breakdown
O009376,2023-09-03,2023-09-07,0,Quality Issue
O009377,2023-03-29,2023-04-03,2,Machine Breakdown
O009378,2023-09-19,2023-09-27,2,Quality Issue
O009379,2023-02-25,2023-03-07,2,Quality Issue
O009380,2023-09-20,2023-09-21,3,Quality Issue
O009381,2023-09-13,2023-09-14,3,None
O009382,2023-12-01,2023-12-07,3,Machine Breakdown
O009383,2023-04-03,2023-04-04,1,Machine Breakdown
O009384,2023-07-02,2023-07-09,4,Machine Breakdown
O009385,2023-11-28,2023-12-05,1,Machine Breakdown
O009386,2023-07-27,2023-08-04,2,None
O009387,2023-04-25,2023-04-30,2,Machine Breakdown
O009388,2023-09-21,2023-09-24,4,None
O009389,2023-07-13,2023-07-15,2,Quality Issue
O009390,2023-10-30,2023-11-05,1,Material Shortage
O009391,2023-08-10,2023-08-11,2,Quality Issue
O009392,2023-03-18,2023-03-24,0,None
O009393,2023-11-13,2023-11-18,0,Machine Breakdown
O009394,2023-10-06,2023-10-12,3,Quality Issue
O009395,2023-01-20,2023-01-21,0,Quality Issue
O009396,2023-06-30,2023-07-04,0,Quality Issue
O009397,2023-01-22,2023-02-01,1,None
O009398,2023-07-25,2023-07-30,0,None
O009399,2023-01-19,2023-01-24,2,Quality Issue
O009400,2023-11-01,2023-11-09,2,Material Shortage
O009401,2023-08-12,2023-08-19,0,Material Shortage
O009402,2023-04-02,2023-04-07,1,Material Shortage
O009403,2023-09-23,2023-09-28,0,Quality Issue
O009404,2023-02-18,2023-02-21,1,Machine Breakdown
O009405,2023-12-08,2023-12-18,1,Quality Issue
O009406,2023-01-24,2023-01-27,2,Material Shortage
O009407,2023-03-16,2023-03-23,1,None
O009408,2023-07-12,2023-07-17,1,None
O009409,2023-08-17,2023-08-27,4,Material Shortage
O009410,2023-07-18,2023-07-20,3,Material Shortage
O009411,2023-08-15,2023-08-24,1,Material Shortage
O009412,2023-04-06,2023-04-14,1,Machine Breakdown
O009413,2023-10-24,2023-11-01,3,Quality Issue
O009414,2023-05-14,2023-05-20,2,None
O009415,2023-04-27,2023-05-06,0,None
O009416,2023-05-05,2023-05-08,4,Material Shortage
O009417,2023-12-23,2023-12-29,0,Quality Issue
O009418,2023-03-18,2023-03-27,2,Quality Issue
O009419,2023-10-02,2023-10-12,1,Material Shortage
O009420,2023-08-16,2023-08-23,3,Machine Breakdown
O009421,2023-04-24,2023-04-29,3,Quality Issue
O009422,2023-07-05,2023-07-06,3,Machine Breakdown
O009423,2023-04-24,2023-05-03,2,None
O009424,2023-06-29,2023-06-30,1,Machine Breakdown
O009425,2023-08-24,2023-09-03,2,None
O009426,2023-09-22,2023-09-27,3,None
O009427,2023-09-22,2023-09-25,1,Material Shortage
O009428,2023-03-21,2023-03-24,3,Material Shortage
O009429,2023-11-17,2023-11-23,4,Machine Breakdown
O009430,2023-06-03,2023-06-10,2,Machine Breakdown
O009431,2023-03-10,2023-03-17,4,Quality Issue
O009432,2023-06-24,2023-07-04,4,Quality Issue
O009433,2023-08-29,2023-09-02,1,None
O009434,2023-10-31,2023-11-06,1,Material Shortage
O009435,2023-08-03,2023-08-06,0,Machine Breakdown
O009436,2023-04-19,2023-04-24,3,Material Shortage
O009437,2023-12-13,2023-12-20,4,None
O009438,2023-05-26,2023-06-01,1,Machine Breakdown
O009439,2023-12-19,2023-12-25,0,None
O009440,2023-04-25,2023-04-26,0,None
O009441,2023-07-04,2023-07-13,3,Material Shortage
O009442,2023-07-25,2023-08-03,3,Material Shortage
O009443,2023-01-27,2023-02-05,2,None
O009444,2023-09-02,2023-09-06,4,None
O009445,2023-03-01,2023-03-05,4,None
O009446,2023-09-11,2023-09-21,0,Material Shortage
O009447,2023-10-04,2023-10-12,4,Quality Issue
O009448,2023-05-12,2023-05-21,4,Machine Breakdown
O009449,2023-04-20,2023-04-22,1,Material Shortage
O009450,2023-02-12,2023-02-15,2,Machine Breakdown
O009451,2023-12-03,2023-12-13,0,None
O009452,2023-04-05,2023-04-07,1,Machine Breakdown
O009453,2023-09-29,2023-10-06,2,Machine Breakdown
O009454,2023-12-13,2023-12-23,4,Machine Breakdown
O009455,2023-06-14,2023-06-18,2,None
O009456,2023-04-18,2023-04-20,1,Machine Breakdown
O009457,2023-06-29,2023-07-08,0,Quality Issue
O009458,2023-02-18,2023-02-23,2,Quality Issue
O009459,2023-10-21,2023-10-25,1,Quality Issue
O009460,2023-07-09,2023-07-19,0,Quality Issue
O009461,2023-03-26,2023-03-30,3,Material Shortage
O009462,2023-12-12,2023-12-19,3,Material Shortage
O009463,2023-05-24,2023-05-27,2,Machine Breakdown
O009464,2023-02-18,2023-02-21,2,Quality Issue
O009465,2023-05-21,2023-05-23,3,Machine Breakdown
O009466,2023-03-11,2023-03-15,0,None
O009467,2023-08-31,2023-09-04,4,None
O009468,2023-04-29,2023-05-08,3,Machine Breakdown
O009469,2023-05-13,2023-05-18,2,Machine Breakdown
O009470,2023-01-11,2023-01-20,1,Material Shortage
O009471,2023-07-26,2023-07-30,3,Machine Breakdown
O009472,2023-05-20,2023-05-23,4,None
O009473,2023-12-09,2023-12-13,2,None
O009474,2023-06-20,2023-06-22,0,Machine Breakdown
O009475,2023-01-09,2023-01-12,1,Quality Issue
O009476,2023-07-13,2023-07-19,0,Quality Issue
O009477,2023-03-28,2023-04-06,4,None
O009478,2023-06-05,2023-06-11,3,Material Shortage
O009479,2023-03-28,2023-04-05,2,Quality Issue
O009480,2023-10-18,2023-10-24,2,Quality Issue
O009481,2023-10-01,2023-10-07,0,Material Shortage
O009482,2023-09-28,2023-10-05,4,Machine Breakdown
O009483,2023-01-24,2023-02-02,3,None
O009484,2023-03-05,2023-03-07,4,Machine Breakdown
O009485,2023-10-05,2023-10-10,3,None
O009486,2023-02-16,2023-02-25,3,Machine Breakdown
O009487,2023-05-10,2023-05-19,2,Machine Breakdown
O009488,2023-08-18,2023-08-25,4,Quality Issue
O009489,2023-03-09,2023-03-16,2,None
O009490,2023-08-09,2023-08-16,0,Machine Breakdown
O009491,2023-05-29,2023-06-07,2,Quality Issue
O009492,2023-01-16,2023-01-22,3,Machine Breakdown
O009493,2023-06-03,2023-06-08,0,Machine Breakdown
O009494,2023-01-09,2023-01-15,0,Machine Breakdown
O009495,2023-08-16,2023-08-20,4,Machine Breakdown
O009496,2023-08-18,2023-08-20,4,None
O009497,2023-03-22,2023-03-24,3,Quality Issue
O009498,2023-07-12,2023-07-21,3,Machine Breakdown
O009499,2023-08-20,2023-08-27,3,None
O009500,2023-09-24,2023-10-02,2,Machine Breakdown
O009501,2023-01-26,2023-02-03,3,Material Shortage
O009502,2023-05-08,2023-05-18,0,Material Shortage
O009503,2023-07-26,2023-08-01,2,Machine Breakdown
O009504,2023-04-21,2023-04-29,3,None
O009505,2023-04-03,2023-04-10,2,Machine Breakdown
O009506,2023-05-20,2023-05-22,3,None
O009507,2023-10-11,2023-10-15,3,Material Shortage
O009508,2023-10-24,2023-10-25,4,None
O009509,2023-10-25,2023-10-31,2,Machine Breakdown
O009510,2023-07-05,2023-07-06,3,Machine Breakdown
O009511,2023-12-10,2023-12-18,3,Quality Issue
O009512,2023-09-03,2023-09-13,3,None
O009513,2023-09-24,2023-10-04,1,Material Shortage
O009514,2023-05-28,2023-06-06,1,Machine Breakdown
O009515,2023-06-01,2023-06-08,2,Machine Breakdown
O009516,2023-08-04,2023-08-13,1,None
O009517,2023-01-27,2023-01-28,2,Material Shortage
O009518,2023-03-07,2023-03-17,2,Material Shortage
O009519,2023-04-21,2023-04-22,3,Machine Breakdown
O009520,2023-06-17,2023-06-18,2,Material Shortage
O009521,2023-10-19,2023-10-21,1,None
O009522,2023-01-25,2023-01-26,3,Machine Breakdown
O009523,2023-12-13,2023-12-20,0,Quality Issue
O009524,2023-11-08,2023-11-11,0,Machine Breakdown
O009525,2023-01-21,2023-01-22,4,None
O009526,2023-12-12,2023-12-16,1,None
O009527,2023-07-12,2023-07-19,0,Material Shortage
O009528,2023-06-26,2023-06-28,4,Material Shortage
O009529,2023-12-03,2023-12-08,3,Machine Breakdown
O009530,2023-08-24,2023-08-26,1,None
O009531,2023-08-25,2023-08-26,1,None
O009532,2023-06-25,2023-06-28,0,Machine Breakdown
O009533,2023-05-19,2023-05-22,4,Quality Issue
O009534,2023-06-29,2023-07-07,4,Material Shortage
O009535,2023-02-15,2023-02-18,4,Machine Breakdown
O009536,2023-02-13,2023-02-20,1,None
O009537,2023-11-16,2023-11-24,4,None
O009538,2023-04-13,2023-04-18,1,None
O009539,2023-04-03,2023-04-06,1,Quality Issue
O009540,2023-10-16,2023-10-17,0,Material Shortage
O009541,2023-05-08,2023-05-16,2,Material Shortage
O009542,2023-06-18,2023-06-28,2,Machine Breakdown
O009543,2023-07-11,2023-07-15,3,Machine Breakdown
O009544,2023-02-18,2023-02-23,0,Material Shortage
O009545,2023-06-04,2023-06-10,0,Material Shortage
O009546,2023-03-26,2023-03-29,4,Quality Issue
O009547,2023-12-08,2023-12-16,0,Machine Breakdown
O009548,2023-04-09,2023-04-19,3,Machine Breakdown
O009549,2023-03-09,2023-03-13,1,Material Shortage
O009550,2023-12-20,2023-12-22,1,Quality Issue
O009551,2023-07-06,2023-07-16,2,Material Shortage
O009552,2023-01-07,2023-01-15,0,Material Shortage
O009553,2023-11-09,2023-11-10,3,Material Shortage
O009554,2023-11-11,2023-11-14,0,Quality Issue
O009555,2023-07-08,2023-07-11,0,Quality Issue
O009556,2023-08-18,2023-08-28,0,Material Shortage
O009557,2023-07-01,2023-07-08,2,None
O009558,2023-12-18,2023-12-24,2,None
O009559,2023-12-24,2023-12-30,4,Machine Breakdown
O009560,2023-05-31,2023-06-01,2,Material Shortage
O009561,2023-09-14,2023-09-19,3,Material Shortage
O009562,2023-09-22,2023-09-27,4,Machine Breakdown
O009563,2023-02-15,2023-02-21,0,Quality Issue
O009564,2023-05-28,2023-06-07,2,None
O009565,2023-12-11,2023-12-17,0,Material Shortage
O009566,2023-04-11,2023-04-19,2,Material Shortage
